ID_PER,ap_reun_aut,ap_firma_pet,ap_resol_prob,ap_rec_part_pol,ap_protest,ap_toma_carr,ap_pinta,ap_busca_apoyo_osc,ap_acudir_medios,ap_presion_rs,ap_huelga
2062843.11.01,2,2,1,2,2,2,2,2,2,2,2
2062843.12.02,1,2,2,2,2,2,2,2,2,2,2
2062843.19.03,2,2,2,2,2,2,2,2,2,2,2
2062843.20.02,2,2,2,2,2,2,2,2,2,2,2
2100167.02.04,2,2,2,2,2,2,2,2,2,2,2
2100232.01.02,2,2,2,2,2,2,2,2,2,2,2
2100232.05.01,2,1,2,2,1,2,2,2,2,2,2
2100723.03.03,2,2,2,2,2,2,2,2,2,2,2
2100937.02.03,2,2,2,2,2,2,2,2,2,2,2
2100937.05.04,2,2,2,2,2,2,2,2,2,2,2
2100947.02.02,2,2,2,2,2,2,2,2,2,2,2
2100947.03.02,2,2,2,2,2,2,2,2,2,2,2
2100947.04.01,2,2,2,2,2,2,2,2,2,2,2
2100947.05.01,2,2,2,2,2,2,2,2,2,2,2
2101279.02.03,2,1,2,2,1,2,2,2,1,2,1
2101386.03.03,2,2,2,2,2,2,2,2,2,2,2
2101482.02.01,2,2,2,2,2,2,2,2,2,2,2
2101513.03.02,2,2,2,2,2,2,2,2,2,2,2
2101900.02.04,2,2,2,2,2,2,2,2,2,2,2
2101967.05.02,2,2,2,1,2,2,2,2,2,2,2
2102193.05.02,2,2,2,2,2,2,2,2,2,2,2
2102228.02.02,1,1,2,1,2,2,2,2,2,2,2
2102228.05.01,2,2,2,2,2,2,2,2,2,2,2
2102292.03.01,2,2,2,2,2,2,2,2,2,2,2
2102292.04.01,2,2,2,2,2,2,2,2,2,2,2
2102338.02.03,2,1,2,2,1,2,2,1,1,1,2
2102338.03.01,2,2,2,2,2,2,2,2,2,2,2
2102338.05.01,2,2,2,2,2,2,2,2,2,2,2
2102342.01.01,2,1,2,2,2,2,2,2,2,2,2
2102342.04.01,2,2,2,2,2,2,2,2,2,2,2
2102446.02.02,2,1,1,2,2,2,2,2,2,2,2
2102446.04.02,2,2,2,2,2,2,2,2,2,2,2
2102625.04.01,2,2,2,2,2,2,2,2,2,2,2
2102675.02.01,2,2,2,2,2,2,2,2,2,2,2
2102675.04.02,2,1,2,2,2,2,2,2,2,2,2
2102859.02.01,2,2,2,2,2,2,2,2,2,2,2
2102859.04.02,2,1,2,2,2,2,2,2,2,2,2
2102859.05.01,2,2,1,2,2,2,2,2,2,2,2
2102942.02.02,2,2,2,2,2,2,2,2,2,2,2
2102973.03.02,2,1,2,2,2,2,2,2,2,2,2
2102973.04.03,2,2,2,2,2,2,2,2,2,2,2
2102977.04.04,2,2,2,2,2,2,2,2,2,2,2
2102977.05.01,2,2,2,2,2,2,2,1,2,2,2
2102992.02.02,2,2,2,2,2,2,2,2,2,2,2
2103323.02.01,1,1,1,2,2,2,2,2,2,2,2
2103381.03.01,2,2,1,2,2,2,2,2,1,2,2
2103483.01.01,2,2,2,2,2,2,2,2,2,2,2
2103483.02.04,2,2,2,2,1,2,2,2,2,2,2
2103573.02.03,1,1,1,2,2,2,2,1,1,2,2
2103573.04.01,2,2,2,2,2,2,2,2,2,2,2
2103696.01.02,2,2,2,2,1,2,2,1,2,1,2
2103786.01.01,2,1,2,2,2,2,2,2,2,2,2
2103786.03.01,2,2,2,2,2,2,2,2,2,2,2
2103786.05.01,2,2,2,2,2,2,2,2,2,2,2
2103853.01.01,2,2,2,2,2,2,2,2,2,2,2
2103853.03.02,2,2,2,2,2,2,2,2,2,2,2
2103853.05.01,2,2,2,2,2,2,2,2,2,2,2
2103898.04.02,2,2,2,2,2,2,2,2,2,2,2
2103898.05.05,2,2,2,2,2,2,2,2,2,2,2
2103962.01.02,2,2,2,2,2,2,2,2,2,2,2
2103962.02.06,2,2,2,2,2,2,2,2,2,2,2
2103962.03.01,2,2,2,2,2,2,2,2,2,2,2
2103962.05.05,2,2,2,2,2,2,2,2,2,2,2
2104259.01.01,2,2,2,2,2,2,2,2,2,2,2
2104343.02.04,2,2,2,2,2,2,2,2,2,2,2
2104343.03.01,2,2,2,2,2,2,2,2,2,2,2
2104343.05.02,2,2,2,2,2,2,2,2,2,2,2
2104524.05.02,2,2,1,2,2,2,2,2,2,2,2
2104638.02.02,2,2,2,2,2,2,2,2,2,2,2
2104638.05.01,2,2,2,2,2,2,2,2,2,2,2
2104730.01.03,2,1,1,2,2,2,2,2,2,2,2
2104887.04.04,1,2,2,2,1,1,2,1,2,2,2
2104894.03.01,2,2,1,2,2,2,2,2,2,2,2
2105035.03.01,2,2,2,2,2,2,2,2,2,2,2
2105035.09.01,2,2,2,1,1,2,2,2,2,2,2
2105035.15.03,2,2,2,2,2,2,2,1,2,2,2
2105035.19.03,2,1,1,1,2,2,2,2,2,2,2
2105102.09.03,1,1,1,1,2,2,2,1,1,1,2
2105102.10.01,1,1,2,2,2,2,2,1,1,2,2
2105102.13.02,2,2,2,2,2,2,2,1,2,2,2
2105102.17.02,1,1,1,2,2,2,2,2,2,2,2
2105102.20.01,2,2,1,2,2,2,2,2,2,2,2
2105139.01.02,2,2,2,1,2,2,2,1,2,2,2
2105139.04.01,2,2,1,2,2,2,2,2,2,2,2
2105139.10.01,2,2,2,2,2,2,2,2,2,2,2
2105139.13.02,2,1,1,2,2,2,2,2,2,2,2
2105139.14.01,2,2,1,2,2,2,2,2,2,1,2
2105139.15.02,2,2,1,2,2,2,2,2,2,2,2
2105139.16.02,2,2,2,2,2,2,2,2,2,2,2
2105265.15.01,2,2,2,2,2,2,2,2,2,2,2
2105265.16.02,2,2,2,2,2,2,2,2,2,2,2
2105265.18.01,2,2,2,2,2,2,2,2,2,2,2
2105463.01.01,2,2,2,2,2,2,2,2,2,2,2
2105463.02.01,2,1,1,2,2,2,2,2,2,2,1
2105567.01.01,2,2,2,2,2,2,2,2,2,2,2
2105567.05.02,2,2,2,2,2,2,2,2,2,2,2
2105567.06.01,2,1,2,2,2,2,2,2,2,2,2
2105567.07.03,2,2,2,2,2,2,2,2,2,2,2
2105567.08.01,2,2,2,2,2,2,2,2,2,2,2
2105567.10.01,2,1,1,2,2,2,2,1,2,2,2
2105567.14.02,1,2,1,2,1,2,2,2,1,1,2
2105567.15.02,2,2,2,2,2,2,2,2,2,2,2
2105704.01.01,2,2,2,2,2,2,2,2,2,2,2
2105704.04.02,2,2,2,2,2,2,2,2,2,2,2
2105704.05.02,1,1,1,1,1,1,2,2,1,2,2
2105845.04.02,2,1,2,2,2,2,2,2,2,2,2
2106416.01.01,2,1,2,2,2,2,2,2,2,2,2
2106416.03.01,1,1,2,2,2,2,2,2,2,2,2
2106416.05.01,2,2,2,2,2,2,2,2,2,2,2
2107043.01.01,2,2,2,2,2,2,2,2,2,2,2
2107043.04.01,2,2,2,2,2,2,2,2,2,2,2
2107043.08.01,2,2,1,2,2,2,2,2,2,2,2
2107043.09.03,2,2,2,2,2,2,2,2,1,1,2
2107043.11.06,2,2,2,2,2,2,2,2,2,2,2
2107043.13.01,2,2,2,2,2,2,2,2,2,2,2
2107043.16.01,2,1,2,2,2,2,2,2,2,2,2
2107043.17.01,2,2,2,2,2,2,2,2,2,2,2
2107110.02.01,2,2,2,2,2,2,2,2,2,2,2
2107110.04.01,2,1,2,2,2,2,2,2,2,2,2
2107110.05.01,2,2,2,2,2,2,2,2,2,2,2
2107110.06.01,2,2,2,2,2,2,2,2,2,2,2
2107110.07.01,2,2,2,2,2,2,2,1,2,2,2
2107110.08.01,2,2,2,2,2,2,2,2,2,2,2
2107110.10.01,2,2,2,2,2,2,2,2,2,2,2
2107110.11.01,2,2,1,2,2,2,2,2,2,2,2
2107110.12.01,2,2,2,2,2,2,2,2,2,2,2
2107110.14.02,1,1,1,1,2,2,2,2,2,2,2
2107110.15.01,2,2,2,2,2,2,2,2,2,2,2
2107110.17.01,2,2,2,2,2,2,2,2,2,2,2
2107110.19.01,2,2,1,2,2,2,2,2,2,2,2
2107110.20.02,2,2,2,2,2,2,2,2,2,2,2
2107137.03.05,2,2,2,2,2,2,2,2,2,2,2
2107137.04.01,1,1,2,2,1,2,2,2,2,2,2
2107137.05.04,2,2,2,2,2,2,2,2,2,2,2
2107137.09.01,2,2,2,2,2,2,2,2,2,2,2
2107137.11.06,2,2,2,2,2,2,2,1,2,2,2
2107137.15.03,2,2,2,2,2,2,2,2,2,2,2
2107137.16.02,2,2,2,2,2,2,2,2,2,2,2
2107137.20.01,2,2,2,2,2,2,2,2,2,2,2
2107138.01.01,2,2,1,2,2,2,2,2,2,2,2
2107138.06.01,1,2,2,2,2,2,2,2,2,2,2
2107138.08.02,2,1,1,2,2,1,1,2,2,2,2
2107138.10.02,1,2,2,2,2,2,2,1,2,2,2
2107138.11.01,1,1,1,1,1,2,1,1,2,2,1
2107138.16.01,2,2,1,2,2,2,2,2,2,2,2
2107138.17.01,1,1,1,2,2,2,2,2,2,2,2
2107138.18.02,2,2,2,2,2,2,2,2,2,2,2
2107247.02.01,2,2,2,1,2,2,2,2,2,2,2
2107250.02.01,2,2,2,2,2,2,2,2,2,2,2
2107250.04.01,2,2,2,2,2,2,2,2,2,2,2
2107406.02.02,2,2,2,2,2,2,2,2,2,2,2
2107406.03.01,2,2,2,2,2,2,2,2,2,2,2
2107406.08.01,2,2,2,2,2,2,2,2,2,2,2
2107406.10.02,2,2,2,2,2,2,2,2,2,2,2
2107406.12.02,1,1,1,2,2,2,2,2,2,2,2
2107406.13.02,2,2,2,2,2,2,2,2,2,2,2
2107406.14.03,1,1,2,2,1,1,1,2,2,2,1
2107440.01.03,2,2,2,2,2,2,2,2,2,2,2
2107440.02.03,2,2,1,2,2,2,1,2,2,2,2
2107440.03.01,2,1,1,2,2,2,2,2,2,2,2
2107440.04.02,2,2,2,2,2,2,2,2,2,2,2
2107472.01.01,2,2,2,2,2,2,2,2,2,2,2
2107472.04.02,2,2,2,2,2,2,2,2,2,2,2
2107472.06.01,2,2,2,2,2,2,2,2,2,2,2
2107472.08.01,2,2,1,1,2,2,2,2,2,2,2
2107472.13.01,2,2,2,2,2,2,2,2,2,2,2
2107472.14.01,2,2,2,2,2,2,2,2,2,2,2
2108108.04.05,2,2,2,2,2,2,2,2,2,2,2
2108108.06.01,2,2,2,2,2,2,2,2,2,2,2
2108108.07.04,2,2,2,2,2,2,1,2,2,2,2
2108108.08.01,2,1,1,2,2,2,2,2,2,2,2
2108108.09.01,1,1,1,1,2,1,2,2,2,2,1
2108108.11.01,2,1,1,2,2,2,2,2,2,2,2
2108108.13.02,1,2,2,2,2,2,2,2,2,2,2
2108108.14.02,2,2,2,2,2,2,2,2,2,2,2
2108108.15.01,2,2,2,2,2,2,2,2,2,2,2
2108108.19.01,1,1,1,2,2,2,2,2,2,2,2
2108108.20.01,2,2,2,2,2,2,2,2,2,2,2
2108183.02.01,1,1,1,2,2,2,2,2,2,2,2
2108183.15.01,2,2,2,2,2,2,2,1,2,2,2
2108183.20.01,2,2,2,2,2,2,2,2,2,2,2
2108305.02.01,2,2,2,2,2,2,2,2,2,2,2
2160735.06.02,2,2,1,2,2,2,2,2,2,2,2
2160735.07.01,2,1,1,2,2,2,2,2,2,2,2
2160735.08.01,2,2,2,2,2,2,2,2,2,2,2
2160735.10.02,2,2,2,2,2,2,2,2,2,2,2
2160933.02.01,2,2,2,2,2,2,2,2,2,2,2
2160933.03.02,2,2,2,2,2,2,2,2,2,2,2
2160933.06.01,2,2,2,2,2,2,2,2,2,2,2
2160933.07.05,2,1,2,2,2,2,2,2,2,2,2
2160933.10.01,2,2,2,2,2,2,2,2,2,2,2
2160933.13.02,2,2,2,2,2,2,1,1,9,9,2
2160933.14.01,1,2,2,2,2,2,2,2,2,2,2
2160933.15.01,2,2,2,2,2,2,2,2,2,2,2
2160933.19.01,2,1,2,2,2,2,2,2,2,2,2
2161007.06.01,2,2,2,2,1,1,2,2,2,2,2
2161007.08.03,1,1,1,1,1,1,2,1,2,2,1
2161007.09.02,2,2,2,2,2,2,2,2,2,2,2
2161007.11.01,2,2,2,2,2,2,2,2,2,2,2
2161007.12.02,1,1,1,1,1,2,2,2,2,2,2
2161007.14.02,2,2,2,2,2,2,2,2,2,2,2
2161007.16.01,2,2,1,2,2,2,2,2,2,2,2
2161007.19.02,2,2,2,2,2,2,2,2,2,2,2
2161112.02.01,2,2,1,1,1,1,1,9,1,2,1
2161112.03.03,2,2,1,2,2,2,2,2,2,2,2
2161112.04.02,2,2,2,2,2,2,2,2,2,2,2
2161112.05.03,1,1,2,2,2,2,2,2,2,2,2
2161112.10.01,2,1,1,2,2,2,2,2,2,2,2
2161112.15.02,1,1,2,1,2,2,2,2,2,2,2
2161112.17.01,2,2,2,2,2,2,2,2,2,2,2
2161112.20.01,2,2,2,2,2,2,2,2,2,2,2
2161112.21.02,2,2,2,2,2,2,2,2,2,2,2
2161112.22.01,2,2,2,2,2,2,2,2,2,2,2
2161224.05.03,2,1,2,2,2,2,2,2,2,2,2
2161224.06.02,1,1,1,2,2,2,2,1,2,2,2
2161224.08.01,1,1,1,2,2,2,2,2,2,2,2
2161224.09.02,2,2,2,2,2,2,2,2,2,9,2
2161224.19.02,2,1,1,1,2,2,2,2,2,2,2
2161472.03.03,1,1,2,1,2,2,2,1,1,2,2
2161472.04.02,2,2,2,2,2,2,2,2,2,2,2
2161472.07.01,2,2,2,2,2,2,2,2,2,2,2
2161472.08.02,2,2,2,2,2,2,2,2,2,2,2
2161472.09.02,2,2,2,2,2,2,2,2,2,2,2
2161472.10.03,2,2,2,2,2,2,2,2,2,2,2
2161472.11.01,2,2,2,2,2,2,2,2,2,2,2
2161472.13.02,2,2,2,2,2,2,2,2,2,2,2
2161472.15.01,2,2,2,2,2,2,2,2,2,2,2
2161472.16.01,1,2,2,2,2,2,2,2,2,2,2
2161472.20.01,2,2,2,2,2,2,2,2,2,2,2
2161626.01.01,2,2,2,2,2,2,2,2,2,2,2
2161626.03.01,2,2,2,2,2,2,2,2,2,2,2
2161626.04.01,1,1,1,1,2,2,2,2,2,2,2
2161626.06.02,2,2,2,2,2,2,2,2,2,2,2
2161626.07.02,2,2,2,2,2,2,2,2,2,2,2
2161626.08.02,2,2,1,2,2,2,2,2,2,2,2
2161626.09.02,2,2,1,2,1,2,2,2,2,2,2
2161626.10.01,2,2,2,2,2,2,2,2,2,2,2
2161626.13.01,2,2,2,2,2,2,2,2,2,2,2
2161626.21.02,1,1,1,1,2,2,2,1,2,2,2
2161667.01.02,2,2,2,2,2,2,2,2,2,2,2
2161667.02.01,2,2,2,2,2,2,2,2,2,2,2
2161667.05.02,2,2,2,2,2,2,2,2,2,2,2
2161667.07.02,2,2,2,2,2,2,2,2,2,2,2
2161667.08.02,2,2,1,2,2,2,2,2,2,2,2
2161667.09.02,2,1,2,1,1,2,2,2,2,2,2
2161667.11.01,1,2,1,2,2,2,2,2,2,2,2
2161667.13.02,2,2,2,2,2,2,2,2,2,2,2
2161667.15.02,2,2,2,2,2,2,2,2,2,2,2
2161667.16.02,2,2,2,2,2,2,2,1,2,2,2
2161667.17.01,2,2,2,2,2,2,2,2,2,2,2
2161667.19.01,2,1,2,2,2,2,2,2,2,2,2
2161667.20.01,1,2,1,2,2,2,2,1,1,1,2
2161893.04.01,1,2,2,2,2,2,2,2,2,2,2
2161893.08.01,2,2,2,2,2,2,2,2,2,2,2
2161893.13.02,2,2,2,2,2,2,2,2,2,2,2
2161893.15.01,2,2,2,2,2,2,2,2,2,2,2
2161893.17.02,1,1,2,2,2,2,2,2,2,2,2
2161922.02.01,2,2,2,2,2,2,2,2,2,2,2
2161922.04.01,2,2,2,2,2,2,2,2,2,2,2
2161922.05.02,2,2,1,2,2,2,2,2,2,2,2
2161922.06.02,2,2,2,2,2,2,2,2,2,2,2
2161922.07.04,2,2,2,2,2,2,2,2,2,2,2
2161922.13.01,2,1,2,2,2,2,2,2,2,2,2
2161922.14.01,2,2,2,2,2,2,2,2,2,2,2
2161922.15.02,2,2,2,2,2,2,2,2,2,2,2
2161922.17.02,2,2,2,2,2,2,2,2,2,2,2
2161922.18.01,2,2,2,2,2,2,2,2,2,2,2
2161968.01.02,2,2,2,2,2,2,2,2,2,2,2
2161968.02.02,2,2,2,2,2,2,2,2,2,2,2
2161968.06.01,1,1,1,1,1,2,2,2,2,2,2
2161968.07.02,2,2,2,2,2,2,2,2,2,2,2
2161968.08.02,2,2,2,2,2,2,2,2,2,2,2
2161968.10.01,2,2,2,2,2,2,2,2,2,2,2
2161968.16.02,2,2,2,2,2,2,2,2,2,2,2
2161968.18.03,1,1,2,2,1,2,2,2,2,2,2
2161968.20.02,2,2,2,2,2,2,2,2,2,2,2
2161977.01.01,2,2,2,2,2,2,2,2,2,2,2
2161977.02.02,2,2,2,2,2,2,2,2,2,2,2
2161977.05.01,2,2,2,2,2,2,2,2,2,2,2
2161977.06.03,2,2,2,2,2,2,2,2,2,2,2
2161977.08.02,2,2,2,2,2,2,2,2,2,2,2
2161977.09.01,2,2,2,2,2,2,2,2,2,2,2
2161977.10.03,2,2,2,2,2,2,2,2,2,2,2
2161977.11.05,2,2,2,2,2,2,2,2,2,2,2
2161977.12.01,2,2,1,2,2,2,2,2,2,2,2
2161977.13.02,2,2,2,2,2,2,2,2,2,2,2
2161977.14.01,2,2,2,2,2,2,2,2,2,2,2
2161977.16.04,2,2,2,2,2,2,2,2,2,2,2
2161977.17.01,2,2,2,2,2,2,2,2,2,2,2
2161977.18.02,2,2,2,2,2,2,2,2,2,2,2
2161977.19.01,2,2,2,2,2,2,2,2,2,2,2
2161977.20.01,2,2,2,2,2,2,2,2,2,2,2
2200105.01.01,2,2,2,2,2,2,2,2,2,2,2
2200105.03.02,1,1,1,2,1,1,2,2,2,2,2
2200118.04.02,2,2,2,2,2,2,2,2,2,2,2
2200118.05.01,2,2,2,2,2,2,2,2,2,2,2
2200194.01.02,1,1,2,1,2,2,2,2,2,2,2
2200194.03.01,2,2,2,2,2,2,2,2,2,2,2
2200196.04.02,2,2,2,2,2,2,2,2,2,2,2
2200196.05.01,2,2,2,2,2,2,2,2,2,2,2
2200209.03.01,2,2,2,2,2,2,2,2,2,2,2
2200230.05.01,2,2,2,2,2,2,2,2,2,2,2
2200249.02.02,2,2,2,2,2,2,2,2,2,2,2
2200249.03.01,2,2,2,2,2,2,2,2,2,2,2
2200323.01.01,2,2,2,2,2,2,2,2,2,2,2
2200323.05.04,2,2,2,2,2,2,2,2,2,2,2
2200338.03.01,2,2,2,2,2,2,2,2,2,2,2
2200338.05.03,2,2,2,2,2,2,2,2,2,2,2
2200357.05.01,2,1,2,2,2,2,2,2,2,2,2
2200378.02.04,2,2,2,2,2,2,2,2,2,2,2
2200378.03.01,2,1,2,2,2,2,2,2,2,2,2
2200392.04.01,2,2,2,2,2,2,2,2,2,2,2
2200392.05.02,2,2,2,2,2,2,2,2,2,2,2
2200443.04.04,2,2,2,2,2,2,2,2,2,2,2
2200489.03.02,2,2,2,2,2,2,2,2,2,9,2
2200489.05.01,2,2,2,2,2,2,2,2,2,2,2
2200496.02.04,2,2,1,2,2,2,2,2,2,2,2
2200496.03.01,2,2,2,2,2,2,2,2,2,2,2
2200497.02.03,1,2,1,1,1,1,2,2,1,2,1
2200497.05.01,2,2,2,2,2,2,2,2,2,2,2
2200501.01.02,2,2,2,2,2,2,2,2,2,2,2
2200501.02.01,1,1,1,1,2,2,2,2,2,2,2
2200501.05.01,2,1,2,2,2,2,2,2,2,2,2
2200636.02.01,2,2,2,2,2,2,2,2,2,2,2
2200636.04.01,2,2,2,2,2,2,2,2,2,2,2
2200702.02.02,2,2,2,2,2,2,2,2,2,2,2
2200702.05.01,2,1,1,2,2,2,2,2,2,1,2
2200704.01.02,2,2,2,2,2,2,2,2,2,2,2
2200704.02.01,2,2,1,2,2,2,2,2,2,2,2
2200747.01.02,2,2,2,2,2,2,2,2,2,2,2
2200766.03.02,2,2,2,2,2,2,2,2,2,2,2
2200813.02.02,1,1,2,2,2,2,2,2,2,2,2
2200813.03.01,2,2,2,2,2,2,2,2,2,9,2
2200838.02.01,1,2,2,2,2,2,2,2,2,2,2
2200843.03.01,1,1,2,2,2,2,2,2,2,2,2
2200843.05.01,2,2,2,2,2,2,2,2,2,2,2
2200947.05.01,2,2,2,2,2,2,2,2,2,2,2
2201042.04.04,2,2,2,2,2,2,2,2,2,2,2
2201087.04.03,2,2,2,2,2,2,2,2,2,2,2
2201087.05.01,2,2,2,2,2,2,2,2,2,2,2
2201225.01.04,2,2,2,2,2,2,2,2,2,2,2
2201225.05.02,2,2,2,2,2,2,2,2,2,2,2
2201228.01.01,2,2,2,2,2,2,2,2,2,2,2
2201228.03.02,2,1,2,2,2,2,2,2,2,2,2
2201264.04.01,2,2,2,2,2,2,2,2,2,2,2
2201334.02.01,1,1,1,2,2,2,2,2,2,1,2
2201348.01.03,2,2,2,2,2,2,2,2,2,2,2
2201348.04.01,1,1,2,2,2,2,2,2,2,2,2
2201348.05.01,2,2,2,2,2,2,2,2,2,2,2
2201363.01.02,2,2,2,2,2,2,2,2,2,2,2
2201363.04.01,2,2,2,2,2,2,2,2,2,2,2
2201501.03.03,2,1,1,1,1,2,2,2,1,1,2
2201549.02.02,2,2,2,2,2,2,2,2,2,2,2
2201549.04.01,2,2,2,2,2,2,2,2,2,2,2
2201716.05.02,2,2,2,2,2,2,2,2,2,2,2
2201744.02.04,2,2,2,2,2,2,2,2,2,2,2
2201846.02.01,2,1,1,2,2,2,2,2,2,1,2
2201846.03.01,2,2,2,2,2,2,2,2,2,2,2
2201867.01.03,2,2,2,2,2,2,2,2,2,2,2
2201867.03.02,2,2,2,2,2,2,2,2,2,2,2
2201915.03.02,2,2,2,2,2,2,2,2,2,2,2
2201979.03.01,1,2,2,2,2,1,2,2,1,2,1
2202091.01.02,1,2,1,2,1,2,2,1,2,2,2
2202091.03.04,2,1,1,2,2,2,2,2,2,2,2
2202127.04.04,2,2,2,2,2,2,2,2,2,2,2
2202193.01.01,2,1,2,2,2,2,2,2,2,2,2
2202248.02.01,2,2,2,2,2,2,2,2,2,2,2
2202248.03.02,2,2,2,2,2,2,2,2,2,2,2
2202248.05.01,2,2,2,2,2,2,2,2,2,2,2
2202295.05.02,2,1,2,2,1,2,2,2,2,2,2
2202330.02.01,2,2,2,2,2,2,2,2,2,2,2
2202330.03.01,2,2,1,2,2,2,2,2,2,2,2
2202330.04.03,2,2,2,2,2,2,2,2,2,2,2
2202330.05.02,2,2,2,2,2,2,2,2,2,2,2
2202348.03.01,2,2,2,2,2,2,2,2,2,2,2
2202402.02.02,2,2,2,2,2,2,2,2,2,2,2
2202402.03.02,2,2,2,2,2,2,2,2,2,2,2
2202402.04.02,2,2,2,2,1,2,2,2,2,2,2
2202427.14.03,2,2,2,2,2,2,2,2,2,2,2
2202427.16.01,2,2,2,2,2,2,2,2,2,2,2
2202427.19.02,2,1,2,2,2,2,2,2,2,2,2
2202545.01.02,2,2,2,2,2,2,2,2,2,2,2
2202545.02.03,2,2,2,2,2,2,2,2,2,2,2
2202545.05.01,2,2,2,2,2,2,2,2,2,2,2
2202560.01.01,2,2,2,2,2,2,2,2,2,2,2
2202560.02.01,2,2,2,2,2,2,2,2,2,2,2
2202605.04.01,2,1,2,2,2,2,2,2,2,2,2
2202605.08.02,2,2,2,2,2,2,2,2,2,2,2
2202605.15.01,2,2,2,2,2,2,2,2,2,2,2
2202605.17.02,2,2,2,2,2,2,2,2,2,2,2
2202605.18.01,2,2,2,2,2,2,2,2,2,2,2
2202605.20.02,2,2,2,2,2,2,2,2,2,2,2
2202629.03.03,1,2,1,2,1,2,2,2,2,1,1
2202704.03.02,2,2,2,2,2,2,2,2,2,2,2
2202704.10.02,2,2,2,2,2,2,2,2,2,2,2
2202704.13.01,2,2,2,2,2,2,2,2,2,2,2
2202704.15.01,2,1,2,2,2,2,2,2,2,2,2
2202704.19.01,2,2,2,2,2,2,2,2,2,2,2
2202748.05.02,2,2,2,2,2,2,2,2,2,2,2
2202748.06.02,2,2,2,2,2,2,2,2,2,2,2
2202748.10.01,2,1,2,2,2,2,2,2,2,2,2
2202748.15.01,2,2,2,2,2,2,2,2,2,2,2
2202748.16.01,2,2,2,2,2,2,2,2,2,2,2
2202748.17.01,2,2,2,2,2,2,2,2,2,2,2
2202781.02.01,2,2,2,2,2,2,2,2,2,2,2
2202781.05.01,1,1,1,1,2,2,2,2,2,2,2
2202781.07.01,1,2,1,2,2,2,2,2,2,2,2
2202781.09.02,2,2,2,2,2,2,2,2,2,2,2
2202781.10.01,2,1,1,1,2,2,2,2,2,2,2
2202781.11.01,2,2,2,2,2,2,2,2,2,2,2
2202920.01.02,2,2,2,2,2,2,2,2,2,2,2
2202920.02.01,2,9,9,1,2,2,2,2,2,2,2
2202920.03.01,2,2,1,2,1,2,2,2,2,2,2
2202920.05.07,2,2,2,2,2,2,2,2,2,1,2
2202940.04.05,2,2,2,2,2,2,2,2,2,2,2
2202940.05.02,2,1,1,1,2,2,2,2,1,2,2
2202943.01.04,2,2,2,2,2,2,2,2,2,1,2
2202943.04.01,1,2,1,1,2,2,2,2,2,2,2
2202943.05.01,2,2,2,2,2,2,2,2,2,2,2
2202943.16.05,2,2,1,2,2,2,2,1,2,1,2
2202943.17.01,2,2,2,2,2,2,2,2,2,2,2
2202943.20.01,2,2,2,2,2,2,2,2,2,2,2
2260022.01.02,2,2,2,2,2,2,2,2,2,2,2
2260022.03.01,2,2,2,2,2,2,2,2,2,2,2
2260022.04.03,2,2,2,2,2,2,2,2,2,2,2
2260022.05.02,2,2,2,2,2,2,2,2,2,2,2
2260022.13.01,1,2,1,2,2,2,2,2,2,2,2
2260022.14.01,2,1,1,2,1,2,2,2,2,2,2
2260056.02.03,2,2,2,2,2,2,2,2,2,2,2
2260056.05.01,2,2,2,2,2,2,2,1,2,2,2
2260056.06.02,2,2,2,2,2,2,2,2,2,2,2
2260056.12.01,1,1,1,2,1,2,2,2,2,2,2
2260056.15.02,2,2,2,2,2,2,2,2,2,2,2
2260056.16.01,2,2,2,2,2,2,2,2,2,2,1
2260056.17.02,2,2,2,2,2,2,2,2,2,2,2
2260056.20.01,1,1,1,2,2,2,2,2,2,2,2
2260127.07.01,2,2,2,2,2,2,2,2,2,2,2
2260127.12.03,2,2,2,2,2,2,2,2,2,2,2
2260127.13.01,1,2,2,2,2,2,2,2,2,2,2
2260127.15.01,2,2,2,2,2,2,2,2,2,2,2
2260127.17.01,2,2,2,2,2,2,2,2,2,2,2
2260127.20.03,2,2,2,2,2,2,2,2,2,2,2
2260287.01.02,1,2,2,1,2,2,2,2,2,2,2
2260287.08.02,2,1,1,2,2,2,2,2,2,2,2
2260287.09.02,2,1,1,1,2,2,2,2,2,2,2
2260287.11.02,2,2,2,2,2,2,2,2,2,2,2
2260287.12.01,2,2,2,2,2,2,2,2,2,2,2
2260287.16.02,2,2,1,1,2,2,2,2,2,2,2
2260363.02.02,1,1,2,2,2,2,2,2,2,2,2
2260363.03.01,2,1,1,2,2,2,2,1,2,2,2
2260363.05.01,2,2,2,2,2,2,2,2,2,2,2
2260363.07.02,2,2,2,2,2,2,2,2,2,2,2
2260363.11.01,1,2,2,2,2,2,2,2,2,2,2
2260363.14.01,2,1,2,2,2,2,2,2,2,2,2
2260363.15.04,2,2,2,2,2,2,2,2,2,2,2
2260363.16.02,2,2,2,2,2,2,2,2,2,2,2
2260384.02.01,2,2,2,2,2,2,2,1,2,2,2
2260384.03.02,2,2,2,2,2,2,2,2,2,2,2
2260384.06.01,2,2,2,2,2,2,2,2,2,2,2
2260384.08.01,1,1,1,2,2,2,2,2,2,2,2
2260476.08.02,2,2,2,2,2,2,2,2,2,2,2
2260476.12.02,2,2,2,2,2,2,2,2,2,2,2
2260476.13.03,1,2,1,1,1,2,2,1,2,2,1
