"","CVE_ENT","FAC_SEL","dona_sangre_ef","dona_alimen_ef","aux_desconocido_ef","dona_org_social_ef","p_sindicato_ef","p_gpo_estud_ef","p_asoc_prof_ef","p_org_reli_ef","p_org_depor_ef","p_org_cultura_ef","p_asoc_padres_ef","p_voluntariado_ef","p_org_dh_ef","p_org_ambient_ef","p_org_vecinal_ef"
"18766","28",2184,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18767","28",3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18768","28",1092,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18769","28",2184,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"18770","28",6552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18771","28",2948,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"18772","28",983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18773","28",3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18774","28",1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18775","28",1965,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18776","28",3931,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"18777","28",2948,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
"18778","28",1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18779","28",1965,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
"18780","28",3931,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"18781","28",1965,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"18782","28",1965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18783","28",1965,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"18784","28",1965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18785","28",6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18786","28",8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18787","28",4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18788","28",6724,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"18789","28",4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18790","28",2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18791","28",6724,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"18792","28",4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18793","28",4483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"18794","28",6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18795","28",11207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"18796","28",8966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"18797","28",4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18798","28",4483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18799","28",2241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18800","28",4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18801","28",1965,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18802","28",1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18803","28",2948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18804","28",1965,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18805","28",1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18806","28",1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18807","28",983,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"18808","28",1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18809","28",983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18810","28",1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18811","28",1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18812","28",3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18813","28",3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18814","28",1965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18815","28",5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18816","28",1965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18817","28",983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18818","28",1965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18819","28",2948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18820","28",2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18821","28",2286,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
"18822","28",2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18823","28",4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18824","28",1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18825","28",2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18826","28",2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18827","28",3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18828","28",3428,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"18829","28",1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18830","28",3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18831","28",2286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18832","28",2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18833","28",2286,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"18834","28",2286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18835","28",3428,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18836","28",2286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18837","28",1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18838","28",2186,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
"18839","28",1093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18840","28",2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18841","28",1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18842","28",3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18843","28",2186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18844","28",2186,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18845","28",2186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18846","28",2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18847","28",1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18848","28",2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18849","28",3278,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"18850","28",4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18851","28",1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18852","28",4371,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"18853","28",3896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18854","28",5844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18855","28",5844,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18856","28",3896,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18857","28",3896,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18858","28",5844,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"18859","28",1948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18860","28",5844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18861","28",1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18862","28",5844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"18863","28",3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18864","28",1948,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"18865","28",1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18866","28",3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18867","28",4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18868","28",6059,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"18869","28",3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18870","28",3029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18871","28",6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18872","28",1515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18873","28",6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18874","28",4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18875","28",4544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18876","28",3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18877","28",3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18878","28",1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18879","28",6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18880","28",3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18881","28",3029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18882","28",3029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18883","28",3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18884","28",3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18885","29",1360,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
"18886","29",340,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
"18887","29",921,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
"18888","29",1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18889","29",921,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18890","29",1382,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"18891","29",2764,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"18892","29",893,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"18893","29",1786,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
"18894","29",893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18895","29",447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18896","29",832,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
"18897","29",832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18898","29",416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18899","29",832,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"18900","29",1107,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"18901","29",1107,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"18902","29",553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18903","29",1532,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"18904","29",511,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"18905","29",2043,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"18906","29",1078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18907","29",1078,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"18908","29",719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18909","29",1078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18910","29",1797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18911","29",719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18912","29",719,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"18913","29",719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18914","29",1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18915","29",719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18916","29",719,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"18917","29",719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18918","29",359,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1
"18919","29",1438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18920","29",1438,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
"18921","29",1078,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"18922","29",1078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18923","29",1438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18924","29",1142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18925","29",571,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
"18926","29",571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18927","29",1427,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"18928","29",571,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18929","29",582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18930","29",2911,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18931","29",2911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18932","29",1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18933","29",2911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18934","29",1627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18935","29",814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18936","29",814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18937","29",2034,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"18938","29",2142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18939","29",1071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18940","29",1071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18941","29",2332,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18942","29",933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"18943","29",2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18944","29",933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18945","29",1127,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
"18946","29",1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18947","29",1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18948","29",1691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18949","29",1597,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18950","29",799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18951","29",399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18952","29",1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18953","29",799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18954","29",1996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"18955","29",1597,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"18956","29",399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18957","29",1198,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"18958","29",1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18959","29",1996,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0
"18960","29",799,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18961","29",799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18962","29",799,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18963","29",1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18964","29",1198,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"18965","29",2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18966","29",799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18967","29",1597,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"18968","29",1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18969","29",1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18970","29",1712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18971","29",428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"18972","29",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18973","29",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18974","29",856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18975","29",1284,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"18976","29",856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18977","29",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18978","29",1712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18979","29",1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18980","29",856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18981","29",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18982","29",856,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
"18983","29",856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18984","29",856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18985","29",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18986","29",1180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18987","29",1573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18988","29",787,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18989","29",1573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18990","29",1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18991","29",384,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"18992","29",1921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18993","29",384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18994","29",1537,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"18995","29",384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18996","29",2517,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"18997","29",1510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18998","29",2517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18999","29",3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19000","29",2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"19001","29",2175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19002","29",1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19003","29",1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19004","29",1088,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"19005","29",1631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19006","29",1185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19007","29",1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19008","29",2962,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"19009","29",2962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19010","29",1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19011","29",2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19012","29",2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19013","29",697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19014","29",3485,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"19015","29",1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19016","29",1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19017","29",2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19018","29",1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19019","29",2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19020","29",924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19021","29",1847,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1
"19022","29",2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19023","29",3695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"19024","29",1453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"19025","29",1453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19026","29",969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19027","29",2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19028","29",1600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19029","29",1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19030","29",1067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19031","29",1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19032","29",1067,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"19033","29",2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19034","29",921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19035","29",1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19036","29",2302,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"19037","29",2302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19038","29",2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19039","29",1061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"19040","29",2652,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"19041","29",2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19042","29",2652,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"19043","29",1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19044","29",1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19045","29",1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19046","29",969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19047","29",1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19048","29",2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19049","29",479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"19050","29",3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19051","29",2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19052","29",1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19053","29",1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19054","29",2158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"19055","29",540,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"19056","29",2698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19057","29",1572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"19058","29",1048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"19059","29",1048,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0
"19060","29",1572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19061","29",2096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19062","29",1630,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19063","29",1630,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"19064","29",2445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19065","29",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19066","29",1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19067","29",860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19068","29",1291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19069","29",1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19070","29",1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19071","29",3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19072","29",3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19073","29",2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19074","29",1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19075","29",2325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19076","29",1162,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"19077","29",2122,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"19078","29",1591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"19079","29",530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19080","29",530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19081","29",1061,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"19082","29",1583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19083","29",528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19084","29",1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19085","29",1055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"19086","29",1055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"19087","29",1861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19088","29",1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19089","29",1240,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"19090","29",1240,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"19091","29",2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19092","29",5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19093","29",2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19094","29",1058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19095","29",1588,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"19096","29",1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19097","29",1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19098","29",2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19099","29",3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19100","29",2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19101","29",1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19102","29",1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19103","29",1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19104","29",1015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"19105","29",2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19106","29",1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19107","29",463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19108","29",1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19109","29",1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19110","29",949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19111","29",475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"19112","29",2373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"19113","29",1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19114","29",1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19115","29",1971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19116","29",1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19117","29",1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19118","29",1099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19119","29",1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19120","29",3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19121","29",2199,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
