FOLIO,FAC_ELE,EST_DIS,UPM_DIS,PB1_01,PB1_02,PB2_1,PB2_2,PC3_1,PC3_2,PC3_3,PC3_4,PC3_5,PC3_6,PC3_7,PC3_8,PG1_2,PG1_3,PG1_4,PG1_5,PG1_6,PG1_7,PG1_8,PG2,PG3_1,PG3_2,PG3_3,PG3_4
09727,1505,133,0001696,0,0,1,0,1,1,1,1,1,3,3,3,0,0,0,0,0,0,0,7,1,0,0,0
09728,4514,133,0001696,5,9,1,1,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,7,1,0,0,1
09729,9029,133,0001696,4,10,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,1,0,0
09730,5614,134,0001697,5,10,1,0,1,1,1,1,2,5,1,2,0,0,0,0,0,0,0,4,0,0,0,0
09731,1265,134,0001697,0,0,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
09732,4210,134,0001697,0,10,1,1,1,1,1,1,1,3,1,2,0,0,0,0,0,0,0,4,0,0,0,0
09733,3795,134,0001697,8,10,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,1,0,7,1,0,0,0
09734,2530,134,0001697,7,9,1,1,1,1,2,1,1,1,1,4,0,0,0,0,0,0,0,2,0,0,0,0
09735,1726,133,0001698,10,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
09736,1726,133,0001698,1,4,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0
09737,1726,133,0001698,0,0,0,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,7,1,0,0,0
09738,2761,133,0001699,5,10,0,1,2,1,2,5,5,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09739,4596,133,0001699,4,8,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,4,0,0,0,0
09740,6128,133,0001699,6,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
09741,4596,133,0001699,5,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0
09742,1314,134,0001700,3,7,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0
09743,2916,134,0001700,6,6,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09744,3941,134,0001700,8,10,1,1,1,3,1,1,1,4,1,1,0,0,0,0,1,0,0,7,0,0,0,0
09745,1314,134,0001700,8,10,1,1,4,4,4,4,5,5,5,5,0,0,0,0,0,0,0,7,1,0,0,0
09746,5940,134,0001701,6,7,1,1,2,1,1,1,1,3,3,1,0,0,0,0,0,0,0,7,1,0,0,0
09747,2970,134,0001701,8,9,1,1,1,4,1,1,1,5,1,1,0,0,0,1,0,0,0,7,1,0,0,0
09748,2970,134,0001701,7,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09749,2677,134,0001701,9,10,1,1,1,1,1,1,1,5,5,4,0,0,0,0,0,0,0,4,0,0,0,0
09750,2677,134,0001701,8,10,1,1,1,1,1,1,1,5,5,1,0,0,0,0,0,0,0,5,0,0,0,0
09751,6497,133,0001702,6,10,1,0,1,2,1,3,4,4,3,1,0,0,0,0,1,0,0,5,1,0,0,1
09752,2928,133,0001702,6,8,1,1,1,1,1,1,2,5,1,3,0,0,0,0,0,0,0,7,1,0,0,1
09753,3249,133,0001702,5,4,1,0,1,1,1,2,2,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0
09754,3249,133,0001702,7,7,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
09755,5856,133,0001702,3,7,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0
09756,5167,134,0001703,5,9,1,0,3,1,1,1,1,3,1,1,0,0,0,0,0,0,0,5,0,0,0,0
09757,4300,134,0001703,2,4,1,1,1,1,1,5,5,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09758,5733,134,0001703,9,10,1,1,4,5,3,5,4,5,2,3,0,0,0,0,0,0,0,7,1,1,1,1
09759,3875,134,0001703,4,5,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09760,2867,134,0001703,6,9,1,0,1,1,1,1,1,5,5,2,0,0,0,0,0,0,0,7,0,0,0,0
09761,3306,135,0001704,5,6,1,1,1,1,3,3,3,3,2,1,0,0,0,0,0,0,0,3,1,0,0,0
09762,1490,135,0001704,8,8,1,1,1,1,1,1,1,3,1,3,0,0,0,0,0,0,0,7,0,0,0,1
09763,1490,135,0001704,6,9,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
09764,2979,135,0001704,5,8,1,0,1,1,1,1,1,3,2,1,0,0,0,0,0,0,0,4,1,0,0,0
09765,3306,135,0001704,8,8,1,0,1,1,1,1,2,4,4,3,0,0,0,0,0,0,0,7,1,0,0,0
09766,3405,135,0001705,6,9,1,1,1,1,1,1,3,4,2,1,0,0,0,0,0,0,0,2,1,0,0,0
09767,1703,135,0001705,5,8,1,1,1,3,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09768,3779,135,0001705,9,10,1,1,1,1,1,1,3,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0
09769,3779,135,0001705,7,8,1,1,3,3,2,3,3,5,4,4,1,0,0,0,0,0,0,7,1,0,0,0
09770,3779,135,0001705,3,9,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0
09771,3731,134,0001706,0,10,1,0,1,1,2,3,3,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09772,1244,134,0001706,8,9,1,1,4,1,1,2,3,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0
09773,5519,134,0001706,4,7,1,1,2,1,3,3,4,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0
09774,4139,134,0001706,2,2,1,0,2,1,3,2,3,2,1,2,0,0,0,0,0,0,0,7,1,1,1,1
09775,6899,134,0001706,9,10,1,1,3,1,4,3,3,4,1,3,0,0,0,0,0,0,0,7,0,0,0,0
09776,3441,134,0001707,8,9,1,1,2,3,1,1,1,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0
09777,3441,134,0001707,7,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0
09778,6882,134,0001707,6,8,1,0,2,2,2,2,1,5,1,3,0,0,0,0,0,0,0,1,1,0,0,0
09779,4652,134,0001707,0,10,1,1,1,1,1,2,2,5,1,1,0,0,0,0,0,0,0,3,1,0,0,0
09780,8602,134,0001707,0,8,1,0,1,1,1,1,3,3,2,1,0,0,0,0,0,0,0,7,1,0,0,0
09781,2974,133,0001708,7,9,1,1,2,2,2,1,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0
09782,2974,133,0001708,5,8,1,1,1,1,1,3,1,5,2,5,0,0,0,0,0,0,0,6,1,0,0,0
09783,4950,133,0001708,8,7,1,1,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,7,0,0,0,0
09783,2974,133,0001708,5,7,1,0,1,1,1,2,3,3,1,2,0,0,0,0,0,0,0,3,0,0,0,0
09784,4461,133,0001708,2,5,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0
09785,4950,133,0001708,10,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09785,4950,133,0001708,3,2,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0
09786,2757,133,0001709,2,10,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09787,1529,133,0001709,6,10,1,1,2,2,1,4,5,1,4,3,0,0,0,0,1,0,0,7,1,1,0,0
09788,3059,133,0001709,8,9,1,0,2,1,1,1,4,3,3,3,0,0,0,0,0,0,0,6,0,1,0,0
09789,2757,133,0001709,8,8,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09790,3059,133,0001709,7,8,1,0,2,1,4,4,3,4,4,2,0,0,0,0,1,0,0,5,0,0,0,0
09791,1843,133,0001710,10,5,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0
09792,9966,133,0001710,2,5,1,1,1,1,4,1,3,5,1,3,0,0,0,0,0,0,0,4,1,1,0,0
09793,6644,133,0001710,6,10,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09794,6644,133,0001710,1,1,1,1,1,1,3,4,2,2,1,3,0,0,0,0,0,0,0,7,0,0,0,0
09795,10268,133,0001711,3,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
09796,4883,133,0001711,8,9,1,1,1,2,1,1,2,4,4,1,0,0,0,0,0,0,0,1,1,0,0,0
09797,1628,133,0001711,2,3,1,1,2,2,2,2,3,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0
09798,4401,133,0001711,8,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0
09799,4401,133,0001711,4,7,1,0,1,5,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09800,5564,134,0001712,8,9,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
09801,6687,134,0001712,0,7,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,1
09802,3710,134,0001712,7,9,1,1,1,1,2,2,2,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0
09803,3710,134,0001712,7,8,1,0,1,1,3,1,1,4,1,1,1,0,0,0,0,0,0,7,1,1,0,0
09804,1553,133,0001713,9,9,0,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09805,3446,133,0001713,5,5,1,1,1,1,1,5,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09806,3446,133,0001713,0,5,1,0,4,5,3,4,5,5,5,4,0,0,0,0,1,0,0,7,1,1,1,1
09807,6212,133,0001713,7,7,1,0,1,1,1,1,3,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09808,1723,133,0001713,5,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09809,1372,134,0001714,8,9,1,1,2,3,3,4,4,5,2,2,0,0,0,0,0,0,0,7,1,0,0,1
09810,1236,134,0001714,7,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0
09811,2472,134,0001714,7,10,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
09812,1236,134,0001714,5,7,1,1,1,1,1,2,3,4,1,2,0,0,0,0,0,0,0,6,1,1,0,1
09813,6201,135,0001715,7,9,1,1,1,2,4,2,1,4,3,4,0,0,0,0,0,0,0,1,0,0,0,0
09814,3440,135,0001715,8,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09815,6201,135,0001715,8,10,1,1,1,1,4,2,3,3,1,2,0,0,0,0,0,0,0,6,1,0,0,0
09816,3440,135,0001715,7,9,1,0,3,2,3,2,3,3,2,2,0,0,0,0,0,0,0,7,1,0,0,0
09817,3100,135,0001715,8,9,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0
09818,7791,134,0001716,8,10,1,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,7,0,0,0,0
09819,2881,134,0001716,6,9,1,1,2,5,1,1,3,5,3,3,0,0,0,0,0,0,0,7,1,0,0,1
09820,2597,134,0001716,5,8,1,1,1,1,1,1,2,3,3,1,0,0,0,0,0,0,0,3,1,0,1,0
09821,2597,134,0001716,6,8,1,1,1,1,2,1,1,3,5,3,0,0,0,0,0,0,0,1,1,0,0,0
09822,2881,134,0001716,4,8,1,1,1,1,5,2,4,3,2,3,0,0,1,0,0,0,0,1,1,0,0,1
09823,1904,133,0001717,0,7,0,0,1,1,1,1,3,2,1,1,0,0,0,0,0,0,0,3,1,0,0,0
09824,1904,133,0001717,3,7,1,1,3,2,2,3,4,3,2,1,0,0,0,0,0,0,0,2,1,1,0,0
09825,3809,133,0001717,6,8,1,1,1,1,1,1,3,4,1,2,0,0,0,0,0,0,0,4,0,0,0,0
09826,3432,133,0001717,9,7,1,1,1,1,1,1,3,4,3,2,0,0,0,0,0,0,0,5,1,0,0,0
09827,5149,133,0001717,5,9,1,0,1,4,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09828,4191,134,0001718,9,10,1,1,1,1,1,1,3,5,5,1,0,0,0,0,0,0,0,3,1,1,0,0
09829,2794,134,0001718,1,4,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09830,2518,134,0001718,7,8,1,1,1,1,1,5,3,3,2,3,0,0,0,0,1,0,0,7,0,0,0,0
09831,1259,134,0001718,7,8,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,5,0,1,1,0
09832,3421,133,0001719,5,10,1,0,1,1,2,1,2,5,4,1,0,0,0,0,0,0,0,7,0,0,0,1
09833,3796,133,0001719,8,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09834,3421,133,0001719,5,7,1,0,2,3,2,1,2,3,2,1,0,0,0,1,0,0,0,7,0,0,0,0
09835,3796,133,0001719,6,8,1,1,2,1,1,1,1,5,1,1,0,0,0,0,1,0,0,3,1,1,0,0
09836,11388,133,0001719,7,10,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
09837,6379,133,0001720,0,10,1,1,3,4,2,1,5,4,3,1,0,0,0,0,1,0,0,7,0,0,0,0
09838,4785,133,0001720,2,9,1,0,1,1,1,1,1,3,1,2,0,0,0,0,0,1,0,4,0,0,0,0
09839,2875,133,0001720,9,9,0,1,5,1,1,3,4,3,3,4,0,0,0,0,0,0,0,7,1,0,0,0
09840,3190,133,0001720,0,5,0,1,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,7,1,0,0,0
09841,5749,133,0001720,8,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0
09842,5148,134,0001721,5,7,1,1,1,2,1,2,2,2,4,1,0,0,0,0,0,0,0,7,0,0,0,0
09843,2574,134,0001721,0,10,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09843,3861,134,0001721,0,8,1,0,1,1,1,1,1,4,1,1,0,0,0,1,0,0,0,7,0,0,0,0
09844,3861,134,0001721,6,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09845,5712,134,0001721,3,4,1,0,3,1,1,4,1,2,1,1,0,0,0,0,0,0,0,5,0,0,0,0
09846,5180,133,0001722,5,7,1,1,1,1,1,1,3,4,2,3,0,0,0,0,0,0,0,7,0,0,0,0
09847,3112,133,0001722,7,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0
09848,5180,133,0001722,5,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09848,3453,133,0001722,9,9,1,1,1,1,1,1,2,3,2,1,0,0,0,0,0,0,0,7,0,1,0,0
09849,8633,133,0001722,5,10,1,0,1,1,2,2,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0
09850,3453,133,0001722,7,6,1,1,3,2,3,5,4,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0
09851,2865,134,0001723,5,10,1,1,1,5,1,1,4,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0
09852,3179,134,0001723,6,6,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09853,3179,134,0001723,8,10,1,1,5,1,2,1,5,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09854,6357,134,0001723,7,8,1,1,2,1,3,2,2,4,1,3,0,0,0,0,0,0,0,7,0,0,0,0
09855,4992,135,0001724,6,7,1,1,1,1,3,4,4,2,1,4,0,0,0,0,1,0,0,1,1,0,0,0
09856,3328,135,0001724,5,8,1,1,2,1,1,1,1,2,4,4,0,0,0,0,0,0,0,5,1,0,0,0
09857,3942,133,0001725,7,7,1,0,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09858,7883,133,0001725,1,6,1,1,1,1,1,1,1,5,1,3,0,0,0,0,0,0,0,7,0,0,0,0
09859,3942,133,0001725,8,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
09860,4373,133,0001725,1,1,0,0,2,2,1,1,1,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0
09861,1810,135,0001726,8,10,1,1,3,1,2,2,3,4,1,1,1,0,0,0,1,0,0,5,1,1,0,1
09862,5431,135,0001726,6,10,1,1,1,1,2,3,3,5,2,2,0,0,0,0,0,0,0,2,0,0,0,0
09863,8034,135,0001726,9,10,1,0,2,1,1,1,1,4,2,4,0,0,0,0,0,0,0,4,0,0,0,0
09864,5464,133,0001727,8,7,1,0,1,1,1,1,3,3,3,1,0,0,0,0,0,0,0,4,0,0,0,0
09865,4098,133,0001727,0,7,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0
09866,1366,133,0001727,0,5,0,0,3,2,1,1,1,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0
09867,1366,133,0001727,0,4,0,0,1,1,1,1,1,2,5,1,0,0,0,0,0,0,0,2,1,0,0,0
09868,4098,133,0001727,5,8,1,0,2,1,1,1,1,3,1,2,0,0,0,0,0,0,0,5,0,0,0,0
09869,3255,135,0001728,7,7,1,1,1,1,1,1,2,3,3,4,1,0,0,0,0,0,0,7,1,0,0,1
09870,1806,135,0001728,8,10,1,1,1,1,2,4,2,1,3,2,0,0,0,0,0,0,0,4,0,0,0,0
09871,1628,135,0001728,8,10,1,1,3,1,1,3,4,5,2,3,0,0,0,0,0,0,0,7,0,1,0,0
09872,6511,135,0001728,8,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,1,0,0
09873,4759,133,0001729,5,9,1,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09874,1586,133,0001729,5,7,1,1,1,3,2,3,2,4,1,3,0,0,0,0,0,0,0,5,1,0,0,0
09875,3172,133,0001729,5,10,1,1,1,5,2,1,2,4,1,2,0,0,1,0,0,0,0,3,1,0,0,1
09876,2859,135,0001730,6,10,1,1,1,1,1,1,1,4,1,5,0,0,0,0,0,0,0,7,0,0,0,0
09877,5718,135,0001730,1,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09878,3172,135,0001730,7,9,1,0,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0
09879,2859,135,0001730,6,9,1,1,2,1,2,1,2,4,5,4,0,0,0,0,0,0,0,1,0,0,0,0
09880,1429,135,0001730,7,7,1,1,1,1,2,2,3,4,3,3,0,0,0,0,0,0,0,1,1,0,1,1
09881,2549,134,0001731,8,9,1,1,1,1,2,1,2,4,3,2,0,0,0,0,0,0,0,5,0,0,0,0
09882,2549,134,0001731,5,6,1,0,1,1,1,1,2,3,3,3,0,0,0,0,0,0,0,6,0,0,0,0
09883,2549,134,0001731,1,9,1,1,1,1,2,2,3,4,4,4,0,0,0,0,0,0,0,2,0,0,0,0
09884,4242,134,0001731,7,5,0,1,1,1,1,1,4,3,1,3,0,0,0,0,0,0,0,6,1,0,0,0
09885,2509,134,0001732,4,6,1,1,3,2,2,4,1,3,2,2,0,0,0,0,0,0,0,6,1,0,0,0
09886,3764,134,0001732,10,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
09886,2784,134,0001732,7,9,1,1,1,1,1,3,2,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0
09887,3764,134,0001732,3,6,1,1,1,1,2,1,2,3,1,4,0,0,1,1,0,0,0,4,1,0,0,0
09888,1255,134,0001732,5,6,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,6,1,0,0,0
09889,1255,134,0001732,8,8,0,0,2,1,3,1,1,5,1,1,0,0,0,0,0,0,0,2,1,0,0,0
09890,4512,133,0001733,2,4,1,0,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09891,3008,133,0001733,7,8,1,1,2,1,1,1,2,3,2,3,0,0,0,0,0,0,0,7,1,0,0,0
09892,6676,133,0001733,5,10,1,1,1,1,2,1,2,3,4,2,0,0,0,0,0,0,0,7,0,0,0,0
09893,3008,133,0001733,8,8,1,1,2,3,1,1,3,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09894,4512,133,0001733,0,6,1,0,2,3,1,1,1,2,1,2,1,0,0,0,0,0,0,7,1,0,0,1
09895,4892,135,0001734,5,7,1,1,1,1,3,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0
09896,3262,135,0001734,6,8,1,1,1,1,1,4,4,5,1,4,0,0,0,0,0,0,0,1,0,0,0,0
09897,1470,135,0001734,0,10,1,1,3,3,2,2,2,3,3,2,0,0,0,0,0,0,0,7,1,0,0,0
09898,6523,135,0001734,5,7,1,1,1,1,4,4,3,4,1,3,0,0,0,0,1,0,0,5,1,1,1,1
09899,3082,133,0001735,8,8,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,4,0,0,0,0
09900,3082,133,0001735,6,7,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
09901,1541,133,0001735,1,7,1,0,2,1,1,1,2,3,1,1,0,0,0,0,0,0,0,5,0,0,0,0
09902,3082,133,0001735,9,10,1,1,1,1,3,1,1,5,1,2,0,0,0,0,0,0,0,7,1,1,0,0
09903,6164,133,0001735,1,1,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,1
09904,2910,135,0001736,9,9,1,1,3,4,3,3,5,5,5,5,0,0,0,0,0,1,0,3,1,1,1,1
09905,3229,135,0001736,3,4,1,0,1,1,1,1,2,4,2,2,0,0,0,0,0,0,0,7,1,0,0,1
09906,3229,135,0001736,7,9,1,1,1,1,1,3,2,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0
09907,2910,135,0001736,0,10,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0
09908,2937,133,0001737,2,6,1,0,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0
09909,2937,133,0001737,2,6,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0
09910,2937,133,0001737,3,5,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,1,0,0,0
09911,3622,145,0001738,5,2,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,6,1,0,0,0
09912,5433,145,0001738,8,10,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,6,0,0,0,0
09912,8037,145,0001738,4,7,1,1,1,1,1,1,1,2,1,3,0,0,0,0,0,0,0,3,0,0,0,0
09913,3622,145,0001738,8,9,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09914,11650,145,0001739,6,9,1,0,2,1,1,2,2,3,2,2,0,0,0,0,0,0,0,4,0,0,0,0
09915,1942,145,0001739,6,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
09916,3500,145,0001739,5,7,1,1,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0
09917,2749,144,0001740,7,9,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09918,3716,144,0001740,0,8,0,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0
09919,3716,144,0001740,3,5,1,1,1,2,1,1,2,2,2,2,0,0,0,0,0,0,0,7,1,1,0,0
09920,1239,144,0001740,6,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09921,1239,144,0001740,10,10,1,1,1,3,4,5,5,5,1,1,0,0,0,0,0,0,0,5,1,1,0,1
09922,6475,145,0001741,2,5,1,0,2,1,1,3,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09923,3592,145,0001741,5,9,1,1,1,1,2,1,1,3,3,2,0,0,0,0,0,0,0,6,1,0,0,0
09924,3482,144,0001742,3,8,1,1,3,3,3,3,3,2,1,3,0,0,0,0,0,0,0,7,0,1,1,0
09924,2576,144,0001742,2,5,1,1,2,1,1,1,1,2,1,2,0,0,0,0,0,0,0,7,1,0,0,0
09925,3482,144,0001742,10,10,1,1,3,4,1,1,1,2,2,2,0,0,0,0,0,0,0,7,1,0,0,0
09926,1288,144,0001742,6,10,1,1,1,1,1,1,1,4,1,3,0,0,0,0,0,0,0,7,0,0,0,0
09927,3482,144,0001742,1,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09928,5547,144,0001743,6,8,1,0,1,1,2,2,2,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09929,2500,144,0001743,0,6,1,0,5,1,5,3,3,4,5,4,0,0,0,0,0,0,0,7,0,0,0,0
09930,3749,144,0001743,7,8,1,1,4,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
09931,2500,144,0001743,10,10,1,1,2,1,2,1,2,3,3,3,0,0,0,0,0,0,0,7,0,0,0,0
09932,1250,144,0001743,0,0,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0
09933,3906,145,0001744,5,5,1,1,2,3,3,3,3,4,2,2,0,0,0,0,0,0,0,7,1,0,0,1
09934,3906,145,0001744,8,10,1,1,1,1,2,1,1,5,5,5,0,0,0,0,0,0,0,7,0,0,0,0
09935,6501,145,0001744,5,6,1,1,2,2,2,2,2,4,2,2,0,0,0,0,0,0,0,7,0,0,0,0
09936,6501,145,0001744,3,10,1,0,1,1,1,2,2,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0
09937,3906,145,0001744,3,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
09938,7682,148,0001745,7,9,1,1,1,1,1,1,2,3,3,3,0,0,1,1,0,0,0,7,1,1,0,1
09939,4616,148,0001745,3,8,1,1,1,1,1,1,2,5,1,2,0,0,0,1,0,0,0,7,0,0,0,0
09940,2308,148,0001745,6,8,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0
09941,4616,148,0001745,9,9,1,1,1,1,1,2,1,4,1,2,0,0,0,0,0,0,0,7,1,0,0,0
09942,2561,148,0001745,6,8,1,1,1,1,1,1,4,3,4,4,0,0,0,1,0,0,0,4,1,0,0,1
09943,4616,148,0001745,7,8,1,1,1,1,1,2,3,4,4,3,0,0,0,0,0,0,0,5,1,1,1,0
09944,4616,148,0001745,5,6,1,1,1,1,1,1,1,3,2,1,0,0,0,0,0,0,0,5,0,0,0,0
09945,2561,148,0001745,9,10,1,1,2,1,2,1,4,4,1,1,0,0,0,0,0,0,0,7,1,0,0,1
09946,2308,148,0001745,5,8,1,1,1,1,1,1,2,3,2,3,0,0,0,0,0,0,0,2,1,0,0,0
09947,5121,148,0001745,7,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
09948,9231,148,0001745,5,8,1,0,1,1,2,1,2,2,2,1,0,0,0,0,0,0,0,6,0,0,0,0
09949,6923,148,0001745,4,10,0,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,6,0,1,0,0
