ID_PER,FAC_SEL,CVE_ENT,d_dona_sangre,d_dona_alimen,d_aux_desconocido,d_dona_org_social,p_sindicato,p_gpo_estud,p_part_pol,p_org_reli,p_org_depor,p_org_cultura,p_asoc_padres,p_voluntariado,p_org_dh,p_org_ambient,p_org_vecinal,p_org_exig_gob,es_vinculo,conoce_vinculo,p_volun,reun_relig,reun_fiestas,reun_prob_pub,reun_vigil,reun_exig_aut,reun_conviv,reun_otro
0301046.02.02,1213,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,3,,,3,
0301046.19.02,3032,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,3,4,3,4,
0301077.12.01,659,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0301105.09.01,680,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,4,4,2,
0301105.13.01,1361,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,
0301105.15.01,680,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,
0301105.17.01,680,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,3,2,3,2,3,
0301330.01.02,1920,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0301330.16.01,1920,3,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,3,4,4,3,3,3,
0301354.04.01,782,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,1,3,3,3,3,
0301354.19.01,2346,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,
0360028.06.02,796,3,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,3,2,3,1,
0360028.18.04,1991,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,3,2,
0360104.03.01,1300,3,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,3,3,4,3,4,
0360104.04.02,2600,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0360104.08.02,2600,3,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,4,2,4,4,4,4,
0360104.18.01,2600,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,2,2,4,
0360104.20.01,1300,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,,,
0400071.05.03,1007,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,4,3,3,4,4,
0400104.03.02,636,4,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,2,2,1,2,2,
0400128.02.02,613,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,4,4,4,4,4,
0400141.01.01,619,4,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,4,3,3,4,3,4,
0400217.01.03,1682,4,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,3,2,1,4,
0400217.04.02,673,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,3,2,3,3,2,
0400227.03.02,656,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,3,3,4,4,
0400255.04.02,781,4,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,4,4,4,4,4,4,
0400256.05.03,1632,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,2,2,3,3,
0400282.04.02,509,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,3,3,3,3,
0400285.02.01,610,4,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3,1,4,4,4,3,
0400301.01.04,1490,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,2,2,3,
0400301.03.04,1863,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,4,4,4,4,
0400413.01.01,711,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3,4,3,3,3,3,
0400413.03.01,1067,4,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,4,4,3,3,3,3,
0400420.01.01,685,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,3,3,2,4,3,
0400420.05.04,1370,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0400428.03.02,667,4,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,2,4,4,4,4,4,
0400428.04.04,1335,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,3,
0400428.05.01,667,4,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,4,,,1,1,3,
0400434.01.02,737,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
0400493.01.01,684,4,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,4,4,3,4,4,4,
0400493.03.04,1369,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,3,3,3,4,,
0400493.04.02,684,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,1,1,1,1,
0400494.02.02,609,4,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0400580.03.03,1035,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,
0400586.03.03,1294,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,3,2,3,3,
0400597.05.03,1054,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,4,4,4,3,3,
0400633.01.02,718,4,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,4,4,3,3,3,3,
0400633.03.01,718,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,
0400638.02.01,971,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,4,2,2,2,2,
0400638.04.02,2912,4,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,3,2,3,2,4,2,
0400641.01.02,674,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,
0400729.01.01,711,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0400746.04.04,2047,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,
0400792.03.01,1039,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,3,4,4,
0400806.05.03,1116,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0400812.03.01,1691,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0400850.05.03,1000,4,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,4,4,4,2,3,4,
0400858.02.02,697,4,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,4,4,4,4,4,
0400882.05.01,348,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,
0400932.01.01,1256,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,4,4,4,3,
0400954.03.02,862,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,2,4,4,
0400956.02.01,326,4,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,3,4,3,2,3,,
0400956.05.05,1630,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,3,2,2,3,3,
0400994.01.02,1814,4,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,4,4,3,4,3,4,
0401001.05.02,945,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,
0401012.03.01,1747,4,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,4,4,4,4,
0401043.03.03,888,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,4,3,3,
0401051.02.01,670,4,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,4,4,4,4,4,4,
0401063.03.01,349,4,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,4,4,4,3,4,4,
0401152.07.02,539,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,2,4,
0401152.16.02,1078,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4,3,4,
0401152.17.02,539,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,4,4,4,
0401160.11.01,1943,4,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,4,3,3,2,3,4,
0401193.12.02,519,4,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,4,4,4,3,4,4,
0401237.05.01,597,4,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,
0401237.14.02,597,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,2,3,3,3,
0401278.03.02,567,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,
0401278.04.01,284,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,4,4,4,
0401284.02.04,1585,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,3,4,4,
0401296.04.02,1864,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,,4,4,
0401296.08.01,1243,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,4,4,4,2,4,
0401296.11.02,2485,4,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,3,3,4,4,3,3,
0401296.12.02,1243,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,
0401323.12.01,1448,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,2,2,2,
0401323.16.04,1448,4,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,4,2,3,3,4,4,
0401329.15.01,1089,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,4,1,2,1,3,
0401337.01.03,832,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,4,4,4,
0401337.10.02,555,4,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,4,4,4,4,4,
0401337.13.01,277,4,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,2,4,4,4,4,,
0401513.04.02,3447,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,3
0401513.05.01,1723,4,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,4,4,,3,4,
0460038.14.01,979,4,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2,3,4,4,4,4,
0460119.03.01,1022,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,3,4,4,4,
0460135.04.02,706,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,4,3,3,
0460171.22.02,634,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,
0460257.07.01,1267,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,2,3,2,2,2,3,
0500076.04.02,2301,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,4,4,4,4,
0500476.01.02,2409,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,3,4,4,4,3,4,
0500511.02.01,2385,5,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,4,4,4,4,
0500831.01.01,2482,5,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0500848.02.01,1159,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,4,4,
0501169.03.01,2137,5,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,3,,,,4,2,
0501261.01.01,1115,5,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,,,,,,,
0501261.02.02,2230,5,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,,,,,,,
0501308.01.08,10443,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,,4,3,
0501817.05.02,2634,5,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2,3,4,4,4,3,
0501864.05.02,3885,5,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,4,4,3,2,3,3,
0501894.05.02,2260,5,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,4,3,4,,4,4,
0501964.03.01,2609,5,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,2,1,,,,,
0502040.01.01,1548,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,3,3,
0502040.02.02,4643,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,
0502040.04.02,3095,5,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,4,4,3,4,4,
0502322.02.02,2269,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,3,3,3,3,3,
0502354.02.01,5000,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,4,3,2,4,4,
0502354.04.01,2500,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,2,2,1,
0502369.04.02,3050,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,2,3,
0502450.01.04,5524,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,3,2,2,3,
0502450.04.03,5524,5,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,2,1,2,3,
0502467.01.02,5722,5,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,3,3,2,3,3,3,
0502467.03.01,2861,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,2,2,2,4,
0502477.03.01,3517,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,4,
0502477.04.02,3517,5,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0502485.02.01,1172,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4,
0502534.02.01,2409,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,3,3,3,
0502534.04.02,2409,5,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,,,,,
0502556.03.03,3933,5,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2,4,4,4,,,
0502633.02.03,3260,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,4,1,
0502736.03.01,2660,5,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,2,2,2,2,2,2,
0502736.04.02,3989,5,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,
0502779.04.01,5595,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,
0503038.02.01,2318,5,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,4,1,4,4,4,4,
0503113.04.02,3581,5,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,3,4,3,,4,4,
0503164.03.02,4327,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,3,3,3,3,
0503164.05.03,3245,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,
0503265.05.02,2382,5,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,2,4,,3,
0503324.01.02,2661,5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0503324.05.01,2661,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,2,2,2,2,
0503489.03.01,2368,5,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,4,4,4,4,3,4,
0503489.04.02,8289,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,3,3,
0503697.05.01,1041,5,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,4,2,3,
0503766.03.01,2195,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,3,4,4,4,4,
0503766.04.03,3293,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,4,3,4,
0503832.03.01,3917,5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,4,2,3,
0503942.02.04,4429,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,3,2,4,
0504057.03.02,2489,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,2,4,
0504110.03.01,1103,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,3,
0504138.05.03,3588,5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,2,4,4,4,1,
0504177.04.04,4045,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,4,4,
0504194.05.02,5297,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,4,3,4,3,
0504224.01.01,2298,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,3,
0504224.02.02,2298,5,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,4,3,4,,,,
0504224.04.03,3447,5,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,4,1,3,3,2,4,
0504279.01.01,2683,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0504340.01.01,3780,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,
0504405.02.03,3191,5,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,1,4,4,4,3,
0504405.03.01,1064,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,4,4,3,
0504544.04.01,1251,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,4,4,4,4,4,
0504575.04.02,2954,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,4,4,3,
0504600.03.02,1756,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,2,3,1,1,
0504644.03.03,3865,5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,3,4,2,2,
0504644.04.01,1288,5,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,2,3,2,1,
0504836.03.03,4081,5,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,4,3,2,4,2,3,
0504836.05.03,3061,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,4,3,3,4,
0504842.01.02,1987,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4,3,2,2,2,4,
0504861.02.04,4518,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0504861.03.02,3388,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,
0505457.02.02,1760,5,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,2,4,3,3,
0505494.01.02,3698,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,3,
0505494.05.04,6164,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,4,4,4,2,
0505638.03.01,936,5,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
0505638.05.01,2809,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
0505666.04.02,1903,5,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,2,3,3,3,2,3,
0505796.04.02,3618,5,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,3,,,,
0505796.11.01,2412,5,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,4,4,4,4,,,
0505796.12.01,2412,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,
0505817.10.03,13443,5,0,0,1,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,1,3,2,1,3,
0506020.02.01,1655,5,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,4,4,4,4,4,4,
0506097.01.02,3952,5,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,4,4,4,3,3,
0506121.01.01,1728,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,4,3,
0506121.03.02,1728,5,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,4,1,3,4,2,2,
0506151.03.01,5702,5,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,3,4,2,1,
0506442.13.01,1257,5,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3,3,4,4,4,4,
0506442.20.01,2513,5,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,4,4,2,3,3,3,
0506678.04.01,1799,5,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,3,1,3,1,3,
0506678.16.02,2699,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,3,3,4,3,3,
0506678.20.06,7197,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,2,4,4,4,
0560065.11.01,634,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,3,2,3,
0560084.18.02,767,5,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,4,4,3,4,4,4,
0560084.19.01,767,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,
0560165.03.06,1947,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,2,2,2,3,
0560165.04.01,649,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,4,4,4,
0560165.12.03,1623,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,3,2,
0560180.16.02,656,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,3,
0560210.06.03,1505,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,3,3,4,2,
0560210.09.03,1505,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,3,4,3,1,
0560220.08.01,1171,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,
0560220.18.02,780,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,2,2,3,2,
0560275.08.02,1502,5,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3,3,3,3,3,3,
0560362.09.02,657,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,4,2,4,
0560362.20.01,1314,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,3,2,2,2,2,
0560382.03.01,734,5,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,2,3,3,3,3,
0560382.08.01,734,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,3,4,3,3,
0560382.17.01,734,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,1,3,2,2,
0560386.01.02,798,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
0560387.03.01,617,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,4,3,3,
0560387.07.02,926,5,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,3,4,4,2,
0560387.15.01,617,5,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,2,4,2,3,1
0560387.18.01,617,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
0560403.13.03,1716,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,4,3,2,
0560403.18.01,858,5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,
0600026.01.01,355,6,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,4,4,1,1,3,2,
0600049.01.02,814,6,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,2,3,3,3,3,
0600110.02.02,1037,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,2,2,
0600110.03.01,1037,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,
0600143.02.03,1910,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,
0600148.01.01,341,6,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,4,3,2,4,4,3,
0600155.02.02,744,6,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,3,1,1,1,,
