FOLIO,ENT,FAC_ELE,EST_DIS,UPM_DIS,biare,conf_gente,conf_conoce,cuenta_fami,cuenta_no_fami,f_reun_soc,f_reun_iglesia,f_reun_comp_esc,f_reun_depor,f_reun_comp_trab,f_reun_familiares,f_reun_ami_parej,f_reun_otr_ami,p_vecinos_padres,p_ong,p_voluntariado,p_autoayuda,p_org_depor,p_sindicato,p_filantropia,vecinos_nombre,apoyo_no _famil,donativo_org_apoyo,donativo_org_amb,trab_volun,asist_iglesia,org_iglesia
03743,04,719,050,0000634,8,6,8,1,1,4,5,1,1,4,4,4,3,0,0,0,0,0,0,0,7,1,0,0,0,1,1
03744,04,719,050,0000634,10,7,9,1,1,3,5,3,2,4,4,3,2,1,1,0,0,0,0,0,7,1,1,0,0,1,1
03745,04,683,050,0000635,10,6,7,1,1,1,4,1,1,1,2,3,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03746,04,341,050,0000635,10,8,8,1,1,2,1,3,1,4,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03747,04,713,050,0000635,7,8,8,0,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,1,0,0,1,0
03748,04,357,050,0000635,7,0,2,1,0,2,1,1,1,1,2,3,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0
03749,04,357,050,0000635,8,5,9,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03750,04,357,050,0000635,10,5,5,1,1,1,1,1,1,1,5,5,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0
03751,04,713,050,0000635,10,0,8,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
03752,04,1070,050,0000635,10,0,0,1,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0
03753,04,357,050,0000635,8,4,5,1,1,3,3,2,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,1,1,1
03754,04,683,050,0000635,7,3,7,1,1,1,4,3,1,1,3,2,3,0,0,0,0,0,0,0,7,1,1,1,1,1,1
03755,04,1024,050,0000635,8,5,7,1,1,2,1,3,4,3,3,3,2,0,0,0,0,1,0,0,7,0,0,0,1,0,0
03756,04,341,050,0000635,0,1,0,0,1,1,3,1,3,5,1,1,5,0,0,0,0,0,0,0,7,1,1,0,1,1,0
03757,04,683,050,0000635,9,0,4,0,1,3,3,1,1,4,2,3,1,0,0,0,0,0,0,0,7,1,1,0,1,1,1
03758,04,683,050,0000635,7,4,7,1,1,1,1,3,3,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0
03759,04,713,050,0000635,9,5,9,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03760,04,1784,050,0000635,5,5,3,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03761,04,341,050,0000635,7,10,10,1,1,1,4,1,5,4,1,2,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03762,04,713,050,0000635,9,6,8,1,0,5,5,1,1,1,5,5,2,0,0,0,0,0,0,0,6,1,0,0,1,1,1
03763,04,860,050,0000636,8,2,5,1,1,1,3,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,1
03764,04,574,050,0000636,7,6,6,1,1,1,1,1,1,1,3,1,4,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03765,04,574,050,0000636,7,4,8,1,0,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03766,04,549,050,0000636,9,7,8,1,1,2,2,2,4,3,4,3,2,0,0,0,0,1,0,0,7,0,0,0,0,1,0
03767,04,549,050,0000636,5,5,5,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03768,04,574,050,0000636,8,5,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03769,04,287,050,0000636,10,7,10,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0
03770,04,1147,050,0000636,10,2,8,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03771,04,574,050,0000636,10,5,8,1,1,4,5,4,2,1,4,3,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03772,04,549,050,0000636,9,7,9,1,1,4,1,2,1,3,3,2,4,0,0,0,0,0,0,0,7,1,1,0,1,0,0
03773,04,549,050,0000636,10,5,9,1,1,3,1,4,5,3,5,4,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03774,04,549,050,0000636,9,6,8,1,1,2,2,3,3,2,2,2,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0
03775,04,549,050,0000636,10,6,8,1,1,5,2,1,4,2,5,1,2,0,0,0,0,0,0,0,7,0,0,0,1,1,0
03776,04,574,050,0000636,10,5,10,1,1,1,3,1,1,1,3,3,2,0,0,0,0,0,0,0,7,0,0,0,1,0,0
03777,04,574,050,0000636,8,6,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0
03778,04,275,050,0000636,8,6,5,1,1,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0,7,0,0,1,1,1,1
03779,04,549,050,0000636,7,3,4,1,1,2,3,1,1,2,3,3,2,1,0,0,0,0,0,0,7,1,1,1,1,1,1
03780,05,1263,069,0000637,10,8,10,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03781,05,1486,069,0000637,8,6,8,1,1,2,1,1,1,4,4,1,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03782,05,898,069,0000638,10,10,10,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03783,05,3170,069,0000638,9,7,9,1,1,1,1,4,1,5,5,5,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03784,05,4245,069,0000639,8,5,7,1,1,3,1,1,1,1,4,3,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0
03785,05,4994,069,0000639,10,0,8,1,1,3,3,2,3,3,4,1,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03786,05,3329,069,0000639,10,3,9,1,0,2,2,1,1,3,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03787,05,2028,068,0000640,5,5,5,1,1,2,1,1,1,2,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
03788,05,2028,068,0000640,9,8,9,1,1,4,4,3,3,2,3,3,3,0,0,0,0,0,0,0,7,0,1,0,1,1,0
03789,05,2586,068,0000640,10,6,7,1,0,1,1,1,1,1,4,1,2,0,0,0,0,1,0,0,7,0,0,1,1,1,0
03790,05,1724,068,0000640,10,3,8,1,1,1,1,1,1,1,4,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
03791,05,811,068,0000641,9,5,6,1,1,1,1,1,1,1,5,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03792,05,1907,068,0000641,9,7,8,1,1,1,1,3,2,4,5,1,1,0,0,0,0,0,0,0,3,1,1,1,1,0,0
03793,05,811,068,0000641,10,5,5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
03794,05,3815,068,0000641,10,7,8,1,1,2,1,2,1,2,4,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
03795,05,2861,068,0000641,10,7,8,1,1,3,3,2,3,4,3,1,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0
03796,05,5173,069,0000642,8,2,6,0,0,1,4,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,1,0,0,1,0
03797,05,2586,069,0000642,5,3,5,1,1,3,1,1,3,3,4,1,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0
03798,05,3880,069,0000642,10,8,2,1,1,5,5,1,1,1,5,3,5,0,0,0,0,0,0,0,7,1,0,0,1,1,1
03799,05,3258,068,0000643,8,8,8,1,1,4,4,1,4,4,4,4,4,0,0,0,0,1,0,0,7,0,0,0,1,1,1
03800,05,1086,068,0000643,10,4,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
03801,05,1847,068,0000643,6,8,9,1,1,3,1,1,1,3,5,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03802,05,3017,068,0000644,7,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,7,0,1,1,1,1,0
03803,05,2012,068,0000644,10,5,8,1,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03804,05,2012,068,0000644,8,2,2,0,0,2,1,1,2,3,3,2,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0
03805,05,2012,068,0000644,8,8,9,1,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,1
03806,05,4291,068,0000645,8,5,7,1,1,1,1,2,3,4,3,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
03807,05,1459,068,0000645,7,5,9,1,1,1,5,1,1,1,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
03808,05,1459,068,0000645,10,8,9,1,1,1,2,1,1,1,3,3,3,0,0,0,0,0,0,0,1,1,1,0,0,1,0
03809,05,2918,068,0000645,1,0,2,1,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
03810,05,1459,068,0000645,10,4,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0
03811,05,2688,068,0000646,10,9,10,1,0,1,1,1,1,2,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
03812,05,1792,068,0000646,9,1,10,1,0,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0
03813,05,3162,068,0000646,7,2,10,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
03814,05,896,068,0000646,10,3,7,1,1,1,1,1,1,4,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
03815,05,3162,068,0000646,8,1,2,1,0,1,1,1,4,2,5,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0
03816,05,984,068,0000647,10,5,10,1,0,1,1,1,1,1,5,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03817,05,837,068,0000647,9,6,10,1,1,1,1,1,1,2,4,1,3,0,0,0,0,0,0,0,6,0,0,0,0,1,0
03818,05,2510,068,0000647,10,5,9,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
03819,05,984,068,0000647,10,8,8,1,0,1,1,1,1,4,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
03820,05,837,068,0000647,5,4,4,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03821,05,1770,062,0000648,10,8,9,1,1,2,2,3,1,3,4,3,4,0,0,0,0,0,0,0,2,1,0,0,0,1,0
03822,05,1505,062,0000648,10,7,9,1,1,1,2,1,2,2,4,3,3,0,0,0,0,1,0,0,7,1,0,0,0,1,0
03823,05,1770,062,0000648,9,4,5,1,1,1,2,1,3,2,2,2,2,0,1,0,0,0,0,0,3,1,1,1,1,0,0
03824,05,1770,062,0000648,10,7,10,0,0,4,4,3,3,5,2,3,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03825,05,752,062,0000648,10,10,10,1,1,1,1,1,1,1,5,1,5,0,0,0,0,0,0,0,1,1,1,0,1,1,1
03826,05,3666,062,0000649,10,3,5,1,1,1,3,1,1,1,4,1,4,0,0,0,0,0,0,0,6,0,0,0,0,1,0
03827,05,1466,062,0000649,8,8,10,1,1,2,1,1,1,1,5,1,3,0,0,0,0,0,0,0,7,1,1,0,1,1,1
03828,05,1725,062,0000649,10,0,0,1,0,1,1,1,1,1,3,1,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0
03829,05,2200,062,0000649,9,6,7,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1
03830,05,4978,061,0000650,10,8,9,1,0,3,2,1,2,5,5,5,4,0,0,0,0,0,0,0,7,1,0,0,1,1,0
03831,05,4232,061,0000650,3,7,8,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
03832,05,2116,061,0000650,8,6,9,1,1,1,5,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,1
03833,05,2116,061,0000650,10,6,7,1,1,4,4,1,1,3,4,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1
03834,05,1643,061,0000651,7,5,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03835,05,2899,061,0000651,5,0,0,1,0,3,3,1,1,1,1,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
03836,05,966,061,0000651,10,3,6,1,1,2,5,3,2,3,4,5,4,0,0,0,1,0,0,0,4,1,1,0,1,1,1
03837,05,4832,061,0000651,9,6,8,1,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0
03838,05,3286,061,0000651,10,5,8,1,1,2,1,2,1,2,5,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0
03839,05,1852,061,0000652,10,9,9,1,1,4,4,4,4,4,5,5,1,0,0,0,0,1,1,0,7,1,0,0,0,0,0
03840,05,3704,061,0000652,8,7,9,1,1,1,1,3,1,4,4,1,1,0,0,0,0,0,1,0,7,1,1,1,1,0,0
03841,05,1575,061,0000652,9,8,8,1,1,1,1,2,5,1,4,3,3,0,0,0,0,1,1,0,4,1,0,0,0,1,0
03842,05,3704,061,0000652,9,6,8,1,1,2,1,5,1,1,3,3,3,0,0,0,0,0,0,0,7,1,1,0,1,1,0
03843,05,3937,061,0000652,10,7,8,1,1,1,1,1,2,1,4,3,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03844,05,4554,061,0000653,7,6,7,1,1,3,4,1,1,3,3,3,3,0,0,0,0,0,0,0,5,1,0,0,0,1,0
03845,05,968,061,0000653,10,4,6,1,1,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03846,05,4554,061,0000653,10,5,8,1,1,1,1,1,1,5,5,3,3,0,0,0,0,0,0,0,7,1,1,0,0,0,0
03847,05,2904,061,0000653,9,0,8,1,1,1,1,1,1,1,4,3,3,0,0,0,0,0,0,0,3,1,1,0,0,1,0
03848,05,1139,061,0000653,8,8,7,1,1,1,1,1,1,2,4,2,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0
03848,05,2277,061,0000653,8,8,8,1,0,2,1,2,2,3,3,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0
03849,05,1417,060,0000654,6,4,9,1,1,1,1,1,1,1,3,2,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03850,05,2125,060,0000654,1,3,3,1,1,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03851,05,2834,060,0000654,10,5,8,1,1,4,5,1,5,4,5,5,1,0,0,0,0,1,0,0,7,1,1,1,1,1,1
03852,05,2125,060,0000654,7,3,6,1,0,2,1,2,1,1,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
03853,05,2834,060,0000654,10,5,9,1,1,1,1,1,1,1,5,3,3,0,0,1,0,0,0,0,7,1,1,0,1,1,1
03854,05,1873,061,0000655,8,8,9,1,1,4,1,3,1,3,4,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
03855,05,2810,061,0000655,10,5,10,1,1,1,1,1,1,3,4,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
03856,05,796,061,0000655,10,10,10,1,1,1,1,1,1,4,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03857,05,796,061,0000655,9,6,6,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03858,05,1462,062,0000656,10,6,9,1,1,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
03859,05,3439,062,0000656,8,7,7,1,0,1,1,2,1,2,4,1,5,0,0,0,0,0,0,0,6,1,0,0,0,0,0
03860,05,1462,062,0000656,10,6,10,1,1,1,2,1,1,1,5,3,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0
03861,05,2571,061,0000657,9,6,7,1,1,1,1,3,1,3,5,2,3,0,0,0,0,0,0,0,4,1,1,0,0,0,0
03862,05,6556,061,0000657,8,7,9,1,1,1,4,1,1,3,5,1,3,0,0,0,1,0,0,0,7,1,0,0,1,1,1
03863,05,2185,061,0000657,10,10,10,1,1,4,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03864,05,2571,061,0000657,9,5,7,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
03865,05,2185,061,0000657,5,5,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03866,05,1925,061,0000658,9,7,9,1,1,4,2,3,4,2,4,1,1,0,0,0,1,1,0,0,5,1,1,1,1,0,0
03867,05,1925,061,0000658,10,8,10,1,1,5,1,1,1,1,5,3,3,0,0,0,0,0,0,0,7,1,1,0,1,1,1
03868,05,2265,061,0000658,10,8,10,1,1,2,1,1,1,2,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03869,05,1791,060,0000659,5,6,7,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03870,05,1791,060,0000659,9,8,10,1,1,3,1,1,1,3,4,5,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03871,05,2284,060,0000659,10,5,10,1,0,2,2,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03872,05,2284,060,0000659,8,10,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03873,05,1791,060,0000659,8,5,5,1,1,2,2,2,3,4,3,1,3,0,0,0,0,0,1,0,7,1,0,0,0,0,0
03874,05,2232,060,0000660,10,8,9,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03875,05,1897,060,0000660,10,0,5,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1
03876,05,1488,060,0000660,8,7,8,1,1,5,3,2,1,1,3,3,1,0,0,0,0,0,1,0,7,1,0,0,0,0,0
03877,05,744,060,0000660,10,6,8,1,1,3,1,1,1,3,3,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0
03878,05,1488,060,0000660,10,8,8,1,1,3,1,1,2,1,3,4,2,0,0,0,0,0,0,0,7,1,1,0,0,0,0
03879,05,2031,061,0000661,10,8,10,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03880,05,2590,061,0000661,10,5,8,1,1,1,1,3,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03881,05,2031,061,0000661,10,8,10,1,1,1,1,2,1,4,2,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
03882,05,7377,060,0000662,9,0,10,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03883,05,2108,060,0000662,10,6,9,1,1,1,1,5,1,1,5,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
03884,05,4480,060,0000662,10,5,8,1,0,1,1,1,1,1,5,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0
03885,05,2108,060,0000662,9,2,3,1,1,1,1,1,1,2,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
03886,05,2275,060,0000663,10,7,7,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
03887,05,2275,060,0000663,6,6,8,1,1,1,1,1,1,5,5,2,3,0,0,0,0,0,0,0,4,1,1,0,0,0,0
03888,05,2275,060,0000663,8,4,8,1,0,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0
03889,05,2275,060,0000663,7,5,9,1,0,2,1,1,1,1,5,2,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03890,05,2901,061,0000664,10,4,6,1,1,4,1,2,4,1,5,5,4,0,0,0,0,0,0,0,7,1,0,0,1,0,0
03891,05,3699,061,0000664,10,8,9,1,0,3,1,1,1,1,5,3,3,0,0,0,0,0,0,0,7,1,0,0,1,1,0
03892,05,1933,061,0000665,10,3,7,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0
03893,05,1643,061,0000665,10,1,0,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
03894,05,2465,061,0000665,9,3,8,1,1,1,1,1,1,2,5,1,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0
03895,05,3286,061,0000665,10,10,10,1,1,2,4,3,1,2,4,3,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1
03896,05,1556,060,0000666,10,0,10,1,1,2,2,3,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03897,05,661,060,0000666,9,3,7,1,0,2,1,1,1,2,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
03898,05,1323,060,0000666,10,7,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1
03899,05,3307,060,0000666,8,6,9,1,1,5,5,2,1,2,5,5,3,0,0,0,0,0,0,0,7,1,1,0,0,1,0
03900,05,2334,060,0000666,10,0,8,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
03901,05,3788,065,0000667,10,7,9,1,1,5,1,4,1,1,4,1,3,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03902,05,1610,065,0000667,6,0,9,1,0,2,2,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03903,05,1610,065,0000667,10,8,9,1,1,5,5,1,1,1,5,5,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03904,05,1610,065,0000667,3,0,0,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03905,05,1740,066,0000668,10,8,10,1,0,1,2,1,1,1,5,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03906,05,1740,066,0000668,10,5,10,1,1,1,1,1,1,1,5,1,3,0,0,0,0,0,0,0,5,0,0,0,0,1,0
03907,05,1740,066,0000668,10,7,8,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,1,1,1,0,0
03908,05,3480,066,0000668,10,8,10,1,1,1,1,5,1,4,4,4,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0
03909,05,3070,066,0000668,10,7,7,1,1,1,1,2,1,4,5,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03910,05,1466,066,0000669,9,8,9,1,1,1,1,1,1,1,1,1,5,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03911,05,2932,066,0000669,7,8,9,1,1,2,1,1,1,1,4,1,1,0,0,1,0,0,0,0,6,1,1,1,0,1,0
03912,05,1724,066,0000669,10,7,10,1,1,4,4,1,3,3,4,1,3,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03913,05,733,066,0000669,10,0,5,1,1,5,5,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03914,05,1466,066,0000669,8,5,7,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
03915,05,1816,067,0000670,7,8,8,1,1,2,2,2,2,5,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0
03916,05,605,067,0000670,3,0,0,1,0,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
03917,05,1424,067,0000670,9,8,9,1,1,1,1,1,1,4,4,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
03918,05,1424,067,0000670,10,10,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
03919,05,1211,067,0000670,10,5,10,1,1,1,1,1,1,2,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
03920,05,1559,066,0000671,9,5,10,1,1,1,2,1,1,5,1,2,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0
03921,05,1559,066,0000671,9,8,9,1,1,1,4,1,1,5,4,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,1
03922,05,2338,066,0000671,3,8,8,1,0,5,3,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
03923,05,917,066,0000671,9,1,9,1,0,1,2,1,1,3,4,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0
03924,05,1561,065,0000672,8,7,10,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03925,05,1836,065,0000672,9,5,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0
03926,05,780,065,0000672,9,4,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03927,05,780,065,0000672,10,4,10,1,1,1,1,1,1,1,5,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03928,05,964,065,0000673,5,5,5,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03929,05,2458,065,0000673,9,6,8,1,1,2,2,1,1,1,2,1,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0
03930,05,1927,065,0000673,10,7,7,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0
03931,05,2865,066,0000674,8,8,10,1,0,2,4,2,4,5,5,2,2,1,0,1,0,0,0,0,1,1,0,0,0,1,1
03932,05,843,066,0000674,8,5,5,1,0,4,1,1,4,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
03933,05,2149,066,0000674,9,8,9,1,1,3,1,4,4,4,4,4,4,1,0,0,0,0,0,0,7,1,1,1,0,0,0
03934,05,1433,066,0000674,10,7,8,1,0,1,2,3,3,5,5,4,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0
03935,05,2528,066,0000674,10,8,9,1,1,1,1,1,1,1,5,1,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0
03936,05,2893,065,0000675,9,5,5,1,1,1,1,1,1,1,4,3,1,0,0,0,0,0,0,0,7,1,1,0,0,1,0
03937,05,820,065,0000675,10,10,10,1,1,1,1,1,1,3,4,2,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
03938,05,820,065,0000675,10,5,10,0,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1
03939,05,2460,065,0000675,8,7,9,1,1,1,1,2,1,3,3,1,1,1,0,0,0,1,1,0,3,1,0,1,1,0,0
03940,05,3148,066,0000676,9,5,8,1,1,1,3,3,1,1,4,2,3,0,0,1,0,0,0,0,5,1,0,0,1,0,0
03941,05,2361,066,0000676,10,9,10,1,1,1,2,1,1,5,3,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0
03942,05,1852,066,0000676,9,5,7,1,0,3,1,3,3,2,3,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
03943,05,1852,066,0000676,10,5,5,1,0,2,1,1,4,3,3,1,3,0,0,0,0,1,0,0,7,1,0,0,0,0,0
