FOLIO,ENT,FAC_ELE,EST_DIS,UPM_DIS,PB1_01,PB1_02,PB2_1,PB2_2,PC3_1,PC3_2,PC3_3,PC3_4,PC3_5,PC3_6,PC3_7,PC3_8,PG1_2,PG1_3,PG1_4,PG1_5,PG1_6,PG1_7,PG1_8,PG2,PG3_1,PG3_2,PG3_3,PG3_4
25975,27,2208,388,0004001,2,8,1,1,2,1,1,1,4,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
25976,27,2208,388,0004001,3,2,1,0,2,1,4,1,4,2,4,4,0,0,0,0,0,0,0,7,0,0,0,0
25977,27,702,388,0004001,5,10,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,1,0,0
25978,27,2105,388,0004001,6,7,1,0,1,1,1,1,3,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
25979,27,1472,388,0004001,6,8,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
25980,27,702,388,0004001,9,1,1,1,4,5,1,1,1,1,1,3,0,0,0,0,0,0,0,7,1,0,0,0
25981,27,2208,388,0004001,5,9,1,1,1,1,1,1,1,2,1,3,0,0,0,0,0,0,0,7,0,1,0,0
25982,27,2208,388,0004001,5,10,1,1,3,4,1,3,1,2,3,2,0,0,0,0,0,0,0,6,0,0,0,0
25983,27,1472,388,0004001,7,9,1,1,1,4,1,1,1,3,1,3,0,0,0,0,0,0,0,7,0,0,0,0
25984,27,2105,388,0004001,5,10,1,1,3,1,1,1,3,3,3,3,1,0,0,0,0,0,0,7,1,1,0,0
25985,27,2105,388,0004001,6,8,1,1,1,1,2,3,3,3,1,3,0,0,0,0,0,0,0,7,1,1,0,1
25986,27,736,388,0004001,3,3,1,0,3,4,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,1,0,1
25987,27,736,388,0004001,4,8,1,1,2,1,1,1,1,2,2,2,0,0,0,0,0,0,0,7,0,0,0,0
25988,27,1403,388,0004001,5,7,1,0,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
25989,27,2421,388,0004002,5,6,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
25990,27,1614,388,0004002,8,8,1,0,2,2,1,1,1,4,1,2,0,0,0,0,0,0,0,7,1,0,0,0
25991,27,1614,388,0004002,5,9,1,1,1,2,2,2,2,5,4,3,0,0,0,0,0,0,0,7,0,0,0,0
25992,27,769,388,0004002,6,8,1,1,1,1,1,1,2,4,2,1,0,0,0,0,0,0,0,7,0,0,0,0
25993,27,1538,388,0004002,6,9,1,1,2,2,2,5,3,5,3,3,0,0,0,0,0,0,0,6,1,0,0,0
25994,27,4615,388,0004002,3,9,1,0,2,1,2,1,2,5,1,2,0,0,0,0,0,0,0,7,1,0,0,0
25995,27,2421,388,0004002,5,5,0,1,2,1,1,1,3,4,5,1,0,0,0,0,0,0,0,7,0,0,0,0
25996,27,3076,388,0004002,6,9,1,1,4,4,3,1,5,5,4,3,0,0,0,0,0,0,0,7,1,0,0,0
25997,27,2421,388,0004002,5,10,1,1,3,3,1,1,4,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
25998,27,3076,388,0004002,6,9,1,1,3,2,4,5,3,4,3,5,0,0,0,0,1,0,0,7,1,0,0,0
25999,27,4615,388,0004002,2,8,1,0,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,3,1,0,0,0
26000,27,807,388,0004002,1,10,1,1,1,2,1,1,4,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26001,27,1538,388,0004002,6,8,1,1,2,3,3,3,4,4,3,2,0,0,0,0,0,0,0,3,1,0,0,0
26002,27,4035,388,0004002,2,5,1,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26003,27,1538,388,0004002,5,7,1,1,2,1,2,1,2,4,2,1,0,0,0,0,0,0,0,7,1,0,0,0
26004,27,1538,388,0004002,3,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26005,27,3846,388,0004002,9,8,1,0,1,1,2,1,4,4,3,1,0,0,0,0,0,0,0,3,1,0,0,0
26006,27,2421,388,0004002,5,10,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,1,0,0
26007,27,2202,387,0004003,10,10,1,1,4,3,5,5,4,5,5,3,0,0,0,0,1,0,0,7,0,1,1,1
26008,27,1468,387,0004003,0,9,1,0,5,1,1,1,4,5,4,1,0,0,0,0,0,0,0,7,1,0,0,1
26009,27,1468,387,0004003,1,10,1,1,2,1,3,2,3,5,2,3,0,0,0,0,0,0,0,7,0,0,0,1
26010,27,699,387,0004003,0,1,1,0,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,7,1,1,0,1
26011,27,1399,387,0004003,10,10,1,1,5,5,5,1,5,5,5,5,0,0,0,0,0,0,0,7,0,1,0,0
26012,27,2935,387,0004003,8,9,1,1,2,2,1,1,2,4,2,2,0,0,0,0,0,0,0,7,0,0,0,0
26013,27,2202,387,0004003,5,6,1,1,3,4,1,1,1,4,1,3,1,0,0,0,0,0,0,7,0,1,0,1
26014,27,2798,387,0004003,3,5,1,1,3,1,2,2,3,5,3,2,0,0,0,0,0,0,0,5,0,0,0,0
26015,27,4403,387,0004003,5,10,1,1,1,2,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26016,27,699,387,0004003,3,8,1,1,5,5,2,2,4,5,1,4,0,0,0,0,1,0,0,7,1,0,1,1
26017,27,2202,387,0004003,3,6,0,0,3,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26018,27,5596,387,0004003,7,5,1,0,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,1
26019,27,2798,387,0004003,7,7,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,1,0,0,1
26020,27,1468,387,0004003,5,5,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,4,1,0,0,0
26021,27,2098,387,0004003,5,9,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,7,1,0,0,0
26022,27,2098,387,0004003,9,10,1,0,2,2,1,1,5,3,1,1,0,0,0,0,0,0,0,7,1,0,0,1
26023,27,734,387,0004003,0,10,0,1,4,1,1,2,5,4,2,2,0,0,0,0,0,0,0,7,1,0,0,0
26024,27,734,387,0004003,10,9,1,0,2,3,1,1,5,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26025,27,1589,387,0004004,5,8,1,0,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26026,27,795,387,0004004,5,8,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26027,27,834,387,0004004,7,10,1,1,5,1,2,1,3,2,1,5,0,0,0,0,0,0,0,7,1,0,1,1
26028,27,1589,387,0004004,5,8,1,1,3,2,4,1,4,5,5,1,0,0,0,0,0,0,0,7,0,0,0,0
26029,27,795,387,0004004,9,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,1,0,0
26030,27,795,387,0004004,4,10,0,1,1,3,5,4,5,4,2,2,0,0,0,0,0,0,0,7,1,0,0,1
26031,27,1668,387,0004004,8,9,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26032,27,795,387,0004004,3,7,0,1,3,1,1,1,1,2,2,1,0,0,0,0,0,0,0,7,0,0,0,0
26033,27,3335,387,0004004,4,6,1,1,3,3,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,1
26034,27,834,387,0004004,5,8,1,1,1,1,1,1,2,5,1,1,0,0,0,0,0,0,0,7,1,1,0,1
26035,27,2384,387,0004004,7,10,1,1,2,2,3,5,5,5,4,4,0,0,0,0,0,0,0,7,0,0,0,0
26036,27,834,387,0004004,5,9,1,1,3,1,1,1,1,5,2,1,0,0,0,0,0,0,0,7,1,0,0,0
26037,27,795,387,0004004,5,8,0,0,2,1,1,1,3,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26038,27,834,387,0004004,7,8,1,1,3,3,1,1,2,4,1,1,0,0,0,0,0,0,0,7,1,1,0,0
26039,27,1668,387,0004004,5,8,1,0,3,1,1,2,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,1
26040,27,795,387,0004004,5,7,1,0,2,1,2,3,2,3,1,3,0,0,0,0,1,0,0,7,1,0,0,0
26041,27,1668,387,0004004,3,7,1,1,1,5,2,1,3,5,1,1,0,0,0,0,0,1,0,7,0,0,0,0
26042,27,2384,387,0004004,5,10,0,0,2,1,2,1,4,2,4,1,0,0,0,0,0,0,0,7,1,1,0,1
26043,27,834,387,0004004,9,10,1,0,5,4,1,3,1,5,1,1,0,0,0,0,0,0,0,7,1,1,0,1
26044,27,2384,387,0004004,3,8,1,0,2,1,5,4,5,3,1,5,0,0,0,0,0,0,0,7,1,0,0,0
26045,28,2318,389,0004005,0,3,1,0,3,2,1,1,1,2,1,3,0,0,0,0,0,0,0,7,1,0,0,1
26046,28,3487,389,0004005,0,8,1,0,2,1,1,2,2,3,1,1,0,0,0,0,1,0,0,7,1,0,0,0
26047,28,2325,389,0004005,7,10,1,1,1,1,4,2,2,4,4,3,0,0,0,0,0,0,0,4,1,0,0,0
26047,28,2318,389,0004005,0,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26048,28,2318,389,0004005,5,8,1,1,1,1,2,1,1,4,3,1,0,0,0,0,0,0,0,3,0,0,0,0
26049,28,4028,389,0004006,9,10,1,1,1,2,2,2,4,3,4,4,0,0,0,0,0,0,0,4,1,0,0,0
26050,28,2677,389,0004006,7,8,1,1,1,3,2,1,2,5,1,2,0,0,1,0,0,1,0,7,1,1,0,1
26051,28,1343,389,0004006,5,8,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0
26052,28,4028,389,0004006,4,9,1,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,1
26053,28,2685,389,0004006,7,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26054,28,1215,389,0004007,8,9,1,1,1,2,1,3,3,4,4,2,0,0,0,0,1,0,0,7,1,1,0,0
26055,28,2423,389,0004007,6,6,1,0,2,2,1,1,1,4,2,2,0,0,0,0,0,0,0,7,1,1,0,1
26056,28,4860,389,0004007,6,9,1,1,3,1,3,2,3,5,2,3,0,0,0,0,0,0,0,7,1,1,0,0
26057,28,1215,389,0004007,3,5,1,0,2,1,2,2,2,3,2,2,0,0,0,0,0,1,0,7,1,0,0,0
26058,28,1739,390,0004008,1,3,1,1,2,1,3,1,3,4,1,3,0,0,0,0,0,0,0,7,1,0,0,0
26059,28,867,390,0004008,7,9,1,0,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26060,28,1739,390,0004008,8,7,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,1,1,0,0
26061,28,1734,390,0004008,2,8,1,0,1,3,1,1,4,4,3,2,0,0,0,0,0,0,0,7,1,0,0,0
26062,28,3479,390,0004008,7,9,1,1,2,3,2,5,3,3,1,3,0,0,0,0,1,1,0,7,1,0,0,0
26063,28,5290,389,0004009,7,10,1,1,1,1,1,3,4,4,1,4,0,0,0,0,0,0,0,7,1,0,0,0
26064,28,1322,389,0004009,6,9,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
26065,28,2645,389,0004009,3,2,0,1,2,3,4,2,5,2,3,4,0,0,0,0,0,0,0,1,1,0,0,0
26066,28,3956,389,0004009,1,3,1,1,2,2,1,1,2,3,1,1,0,0,0,0,0,0,0,7,1,1,0,1
26067,28,7653,389,0004010,7,9,0,0,3,1,4,2,4,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26068,28,3270,389,0004010,3,6,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26069,28,3280,389,0004010,5,8,1,1,1,1,2,2,1,5,1,1,0,0,0,0,0,0,0,2,1,0,0,0
26070,28,1090,389,0004010,5,6,1,1,3,1,1,1,1,2,1,1,0,0,0,0,1,0,0,6,1,0,0,1
26071,28,4543,389,0004011,5,8,1,1,1,3,1,1,2,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26072,28,1136,389,0004011,7,8,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26073,28,4193,389,0004012,7,7,1,1,3,3,3,3,3,4,1,3,0,0,1,0,0,0,0,7,1,1,0,1
26074,28,2103,389,0004012,3,9,1,1,1,1,1,2,5,2,2,1,0,0,0,0,0,0,0,4,0,0,0,0
26075,28,2103,389,0004012,5,10,1,0,1,1,1,4,1,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0
26075,28,1048,389,0004012,0,0,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0
26076,28,3145,389,0004012,5,7,1,1,1,2,1,1,2,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0
26077,28,3145,389,0004012,0,3,1,0,1,1,2,1,1,4,1,1,0,0,0,0,0,0,0,7,1,1,0,0
26078,28,1296,389,0004013,5,10,0,1,5,1,1,1,5,2,1,1,0,0,0,0,0,0,0,6,1,0,0,0
26079,28,2599,389,0004013,7,8,1,1,2,1,1,1,1,2,2,2,0,0,0,0,0,0,0,7,1,0,0,0
26080,28,2599,389,0004013,8,9,1,1,1,1,1,1,1,2,3,3,0,0,0,0,0,0,0,1,1,1,0,0
26081,28,2591,389,0004013,7,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26082,28,1300,389,0004013,3,7,1,1,2,1,2,1,2,3,3,3,0,0,0,0,0,0,0,7,1,1,0,0
26083,28,2100,389,0004014,7,9,1,1,2,1,2,1,3,3,3,3,0,0,0,0,0,0,0,7,1,0,0,0
26084,28,2100,389,0004014,6,6,1,0,1,2,1,2,2,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26085,28,2100,389,0004014,5,8,1,0,1,1,1,1,1,4,2,2,1,0,0,0,0,0,0,3,1,0,0,0
26086,28,2100,389,0004014,7,9,1,0,1,1,1,1,1,3,1,1,0,0,0,0,1,0,0,6,0,0,0,0
26087,28,2227,391,0004015,8,9,1,1,2,1,3,2,4,4,3,3,0,0,0,0,0,1,0,6,0,0,0,0
26088,28,1110,391,0004015,7,7,1,1,2,2,1,1,1,4,1,1,0,0,0,0,0,0,0,6,0,0,0,0
26089,28,3341,391,0004015,7,8,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,6,1,0,0,0
26090,28,1110,391,0004015,8,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26091,28,3482,390,0004016,8,7,1,1,2,1,2,2,1,3,1,1,0,0,0,0,0,0,0,5,0,0,0,1
26092,28,868,390,0004016,0,6,1,1,1,5,1,1,2,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26093,28,868,390,0004016,8,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,1,0,1
26094,28,868,390,0004016,8,10,1,1,2,5,3,3,5,5,5,5,0,0,0,0,0,0,0,7,1,0,0,1
26095,28,1741,390,0004016,7,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26096,28,1736,390,0004017,1,1,1,1,2,2,1,1,1,2,2,2,0,0,0,0,0,0,0,7,1,0,0,0
26097,28,868,390,0004017,1,5,0,1,1,1,1,2,2,1,1,3,0,0,0,0,1,1,0,2,0,0,0,0
26098,28,868,390,0004017,8,8,1,1,4,1,3,5,3,5,1,5,0,0,0,0,0,0,0,7,0,0,0,0
26099,28,2596,390,0004017,5,8,1,1,1,1,3,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26100,28,1736,390,0004017,8,8,1,1,2,2,2,2,3,4,2,1,0,0,0,0,0,1,0,5,1,0,0,1
26101,28,2837,390,0004018,5,7,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26102,28,1897,390,0004018,6,7,1,0,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0
26103,28,1897,390,0004018,5,4,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0
26104,28,1892,390,0004018,7,9,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26105,28,1495,390,0004019,6,9,1,1,1,1,1,1,3,4,1,1,0,0,0,0,0,1,0,7,1,0,0,0
26106,28,2982,390,0004019,7,9,1,1,2,1,3,5,1,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0
26107,28,1491,390,0004019,5,9,1,1,1,2,2,1,1,3,1,1,0,0,1,0,0,0,0,7,0,0,0,0
26108,28,2243,390,0004019,5,8,1,1,1,1,2,2,3,3,3,1,0,0,0,0,0,1,0,7,1,0,0,0
26109,28,2237,390,0004019,8,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,1,0,0
26110,28,2427,389,0004020,1,1,1,0,1,1,1,1,3,1,1,1,0,0,0,0,0,1,0,7,1,0,0,0
26111,28,2427,389,0004020,1,1,1,0,2,5,2,1,2,2,3,4,0,0,0,0,0,0,0,2,1,1,0,0
26112,28,6050,389,0004020,8,9,1,1,3,1,2,2,4,4,3,3,0,0,0,0,0,0,0,7,0,0,0,0
26113,28,2420,389,0004020,3,5,1,0,1,1,1,1,1,4,2,2,0,0,0,0,0,0,0,7,1,0,0,1
26114,28,1600,390,0004021,3,3,1,0,1,1,1,1,2,3,3,2,0,0,0,0,0,0,0,3,1,0,0,0
26115,28,1600,390,0004021,8,9,1,1,2,1,2,2,4,5,1,2,0,0,0,0,0,0,0,3,1,0,0,0
26116,28,1605,390,0004021,7,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0
26117,28,1600,390,0004021,8,9,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,0,0,0,0
26118,28,1012,389,0004022,3,4,0,1,1,1,1,1,2,2,1,2,0,0,0,0,0,0,0,5,1,1,0,0
26119,28,2031,389,0004022,4,8,1,1,3,1,2,4,2,4,2,2,0,0,0,0,0,0,0,7,1,0,0,0
26120,28,2025,389,0004022,0,5,0,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,7,1,0,0,0
26121,28,2025,389,0004022,9,10,1,1,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,7,1,0,0,0
26122,28,2908,389,0004023,3,8,1,0,3,2,1,1,2,3,1,3,0,0,0,0,0,0,0,7,1,0,0,0
26123,28,1944,389,0004023,6,10,1,1,3,1,1,1,3,5,4,1,0,0,0,0,0,0,0,7,1,0,0,0
26124,28,1938,389,0004023,8,8,1,1,2,1,2,1,1,4,2,2,0,0,0,0,0,0,0,7,1,0,0,0
26125,28,2512,390,0004024,0,0,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,7,1,1,0,1
26126,28,840,390,0004024,6,6,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0
26127,28,2519,390,0004024,3,10,1,0,1,1,1,1,2,2,1,1,0,0,0,0,0,1,0,7,0,0,0,0
26128,28,2512,390,0004024,7,7,1,1,3,2,2,3,2,3,1,4,0,0,0,0,0,0,0,7,1,0,0,1
26129,28,840,390,0004024,4,6,1,0,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,3,0,0,0,1
26130,28,3115,391,0004025,4,9,1,1,1,1,2,1,1,2,1,2,0,0,0,0,0,0,0,7,0,0,0,0
26131,28,2077,391,0004025,5,7,1,1,3,1,1,3,3,4,1,3,0,0,0,0,0,0,0,7,1,0,0,1
26132,28,2083,391,0004025,6,8,0,1,2,2,2,3,3,4,4,3,0,0,0,0,0,0,0,4,0,0,0,0
26133,28,1038,391,0004025,8,10,1,1,1,1,1,1,1,4,3,3,0,0,1,0,0,0,0,7,0,1,0,1
26134,28,1038,391,0004025,2,8,1,1,1,3,1,1,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0
26135,28,961,391,0004026,5,7,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26136,28,4789,391,0004026,0,10,1,0,4,1,1,1,4,3,1,3,0,0,0,0,0,0,0,7,1,1,0,0
26137,28,2873,391,0004026,7,10,1,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,1
26138,28,1921,391,0004026,7,8,1,1,2,1,1,1,2,4,4,1,0,0,0,0,0,1,0,5,1,0,0,0
26139,28,2882,391,0004026,5,7,1,0,3,4,2,2,2,4,1,3,0,0,0,0,0,0,0,7,0,0,0,1
26140,28,2045,391,0004027,1,8,1,1,1,1,3,4,4,4,4,2,0,0,0,0,0,0,0,7,1,0,0,0
26141,28,4089,391,0004027,8,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26142,28,2039,391,0004027,5,7,1,1,1,1,1,1,3,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26143,28,800,390,0004028,5,8,1,1,1,1,4,3,3,4,3,4,0,1,0,0,0,0,0,7,1,1,0,1
26144,28,1605,390,0004028,9,9,1,1,2,2,1,3,2,2,2,2,0,0,0,0,0,0,0,7,1,1,1,1
26145,28,802,390,0004028,3,5,1,1,1,1,1,1,2,3,1,3,0,0,0,0,0,1,0,5,1,0,0,0
26146,28,2400,390,0004028,5,5,1,1,1,1,1,3,5,2,1,5,0,0,0,0,0,1,0,7,1,0,0,0
26147,28,5479,397,0004029,8,8,1,1,2,1,1,3,3,3,1,2,0,0,0,0,1,1,0,7,0,0,0,0
26148,28,1366,397,0004029,0,0,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26149,28,1366,397,0004029,5,8,1,1,1,1,2,3,3,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0
26150,28,1366,397,0004029,2,10,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26151,28,2732,397,0004029,5,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26152,28,814,398,0004030,5,5,1,1,2,1,1,1,1,4,1,4,0,0,0,0,0,0,0,7,0,0,0,0
26153,28,2745,397,0004032,0,5,1,0,2,1,2,5,3,5,2,3,0,0,0,0,0,0,0,4,1,1,0,1
26154,28,2753,397,0004032,5,9,1,0,1,1,1,1,2,5,3,3,0,0,0,0,0,0,0,5,0,0,0,0
26155,28,4118,397,0004032,2,6,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,1,0,5,0,0,0,0
26156,28,4130,397,0004032,7,8,1,1,1,2,2,4,1,2,1,4,0,0,0,0,0,0,0,7,1,0,1,0
26157,28,5491,397,0004032,2,5,1,0,1,2,1,1,1,5,1,1,0,0,0,0,0,0,0,4,0,0,0,0
26158,28,3174,397,0004033,5,5,1,0,1,4,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,1
26159,28,1592,397,0004033,9,10,1,1,4,1,2,2,4,3,2,3,0,0,0,0,0,0,0,5,1,1,0,0
26160,28,3183,397,0004033,2,4,1,1,1,1,1,1,3,5,1,1,0,0,0,0,0,0,0,7,0,1,0,0
26161,28,4775,397,0004033,8,9,1,1,1,2,2,3,2,2,2,2,0,0,0,0,0,0,0,7,1,0,0,1
26162,28,3174,397,0004033,8,9,1,1,2,2,3,2,4,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26163,28,2987,398,0004034,7,8,1,1,1,1,1,1,4,5,2,5,0,0,0,0,0,0,0,4,1,0,0,0
26164,28,996,398,0004034,7,10,1,1,1,1,1,2,4,5,1,1,0,0,0,0,0,0,0,4,1,0,0,0
26165,28,3261,397,0004035,6,6,1,1,3,1,1,1,1,4,1,1,0,0,0,0,0,0,0,4,0,0,0,0
26166,28,1090,397,0004035,10,10,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,4,1,0,0,0
26167,28,2174,397,0004035,6,10,1,0,1,2,1,1,1,3,2,1,0,0,0,0,0,0,0,7,1,1,0,0
26168,28,1087,397,0004035,5,8,1,1,1,1,1,1,1,4,2,1,1,0,0,0,0,0,0,4,1,1,0,0
26169,28,2174,397,0004035,8,10,1,1,3,2,3,3,4,4,3,3,0,0,0,0,0,0,0,6,1,0,1,0
26170,28,2642,397,0004036,0,0,1,0,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,5,0,0,0,0
26171,28,2642,397,0004036,10,10,1,0,1,1,1,1,2,4,1,4,0,0,0,0,0,0,0,7,1,0,0,0
26172,28,1317,397,0004036,5,9,1,1,1,4,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0
26173,28,3963,397,0004036,3,10,1,1,1,5,1,1,1,5,1,3,0,0,0,0,0,0,0,7,1,0,0,0
26174,28,2395,397,0004037,5,7,1,0,2,1,1,1,3,3,2,1,0,0,0,0,0,0,0,4,0,0,0,0
26175,28,3593,397,0004037,5,8,1,0,1,1,4,4,2,5,1,3,0,0,0,0,0,1,0,7,0,1,1,0
26176,28,1321,397,0004038,0,9,1,1,1,1,1,5,1,3,5,2,0,0,0,0,1,1,0,7,1,0,0,0
26177,28,3963,397,0004038,5,5,1,1,5,1,1,2,5,5,1,4,0,0,0,0,0,0,0,6,1,0,0,0
26178,28,3963,397,0004038,8,10,1,1,2,1,1,1,2,4,4,2,0,0,0,1,0,0,0,3,1,0,0,0
26179,28,3951,397,0004038,4,10,1,0,1,1,1,1,1,5,5,1,0,0,0,0,0,0,0,7,1,0,0,0
26180,28,6585,397,0004038,4,4,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0
26181,28,4901,399,0004039,2,0,0,0,1,4,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
26182,28,7351,399,0004039,7,9,1,0,2,4,1,1,3,5,2,1,0,0,0,0,0,0,0,7,1,1,1,1
26183,28,4901,399,0004039,10,10,1,1,5,2,5,2,3,5,1,1,0,0,0,0,0,0,0,6,1,1,0,0
26184,28,7329,399,0004039,10,9,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,6,0,0,0,0
26185,28,3726,397,0004040,2,5,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,4,1,0,0,0
26186,28,1242,397,0004040,8,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,3,1,0,0,0
26187,28,2501,397,0004041,5,9,1,1,1,2,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0
26188,28,5002,397,0004041,3,9,1,1,2,5,1,5,3,5,1,4,0,0,1,0,1,0,0,7,1,1,0,1
26189,28,2501,397,0004041,5,5,0,1,1,3,1,1,1,3,1,1,0,0,1,0,0,0,0,4,1,0,0,0
26190,28,5017,397,0004041,8,8,1,1,1,1,1,1,1,5,2,2,0,0,0,0,0,1,0,2,1,1,0,1
26191,28,4704,397,0004042,8,7,1,0,1,2,1,1,2,3,2,2,0,0,0,0,0,0,0,7,1,0,0,0
26192,28,1173,397,0004042,3,8,1,0,2,1,1,1,2,4,1,1,0,0,0,0,0,0,0,3,0,0,0,1
26193,28,2352,397,0004042,5,9,1,0,1,3,1,1,1,4,4,1,0,0,0,0,0,1,0,6,0,1,0,0
26194,28,4052,398,0004043,4,10,1,1,1,1,1,1,1,5,3,3,0,0,0,0,0,0,0,7,1,0,0,0
26195,28,4064,398,0004043,5,7,1,1,1,1,2,1,2,2,1,2,0,0,0,0,0,1,0,5,1,1,0,1
